Date,Index_2x,MA_2x
2022-03-01,7479.529541015625,6565.992602539062
2022-03-02,7640.090087890625,6572.552522460937
2022-03-03,7593.990478515625,6578.477563476563
2022-03-04,7524.750244140625,6584.827524414062
2022-03-07,7269.189697265625,6591.70932421875
2022-03-08,7208.410400390625,6597.548044921875
2022-03-09,7422.769775390625,6605.115044921875
2022-03-10,7386.050048828125,6612.036365234375
2022-03-11,7275.630126953125,6619.261205078125
2022-03-14,7213.229736328125,6626.316084960938
2022-03-15,7391.910400390625,6634.146206054687
2022-03-16,7582.729736328125,6642.628045898437
2022-03-17,7690.349853515625,6650.485405273437
2022-03-18,7793.250244140625,6658.435645507812
2022-03-21,7789.370361328125,6665.7600859375
2022-03-22,7890.229736328125,6673.640645507812
2022-03-23,7779.490478515625,6680.9590068359375
2022-03-24,7907.330322265625,6688.701287109375
2022-03-25,7953.130126953125,6696.99152734375
2022-03-28,8018.050048828125,6705.1860078125
2022-03-29,8130.210205078125,6713.75780859375
2022-03-30,8071.910400390625,6721.5128896484375
2022-03-31,7927.830322265625,6728.996890625
2022-04-01,7958.729736328125,6736.18041015625
2022-04-04,8032.290283203125,6743.351690429688
2022-04-05,7917.250244140625,6750.405651367188
2022-04-06,7829.309814453125,6756.946010742187
2022-04-07,7867.429931640625,6763.81341015625
2022-04-08,7843.569580078125,6770.568329101562
2022-04-11,7692.069580078125,6776.720208007812
2022-04-12,7661.910400390625,6783.017369140625
2022-04-13,7760.189697265625,6789.85748828125
2022-04-14,7652.189697265625,6796.230607421875
2022-04-18,7650.389892578125,6802.606166992187
2022-04-19,7791.429931640625,6809.108046875
2022-04-20,7785.910400390625,6815.431927734375
2022-04-21,7654.330322265625,6821.553008789063
2022-04-22,7410.569580078125,6826.882087890625
2022-04-25,7459.250244140625,6832.416848632813
2022-04-26,7217.410400390625,6837.794809570312
2022-04-27,7234.929931640625,6843.159689453125
2022-04-28,7442.010009765625,6848.8359296875
2022-04-29,7130.870361328125,6853.969970703125
2022-05-02,7177.769775390625,6859.06673046875
2022-05-03,7217.969970703125,6864.049450195313
2022-05-04,7467.349853515625,6869.529370117188
2022-05-05,7160.750244140625,6874.636370117188
2022-05-06,7113.689697265625,6879.849729492187
2022-05-09,6849.489990234375,6884.404689453125
2022-05-10,6869.110107421875,6888.95408984375
2022-05-11,6737.369873046875,6892.879169921875
2022-05-12,6727.170166015625,6896.90773046875
2022-05-13,6914.789794921875,6901.116849609375
2022-05-16,6883.030029296875,6905.354849609375
2022-05-17,7044.710205078125,6909.8884501953125
2022-05-18,6714.369873046875,6913.61608984375
2022-05-19,6668.590087890625,6917.07473046875
2022-05-20,6669.730224609375,6920.561250976562
2022-05-23,6814.510009765625,6924.279010742188
2022-05-24,6749.969970703125,6927.822010742188
2022-05-25,6824.469970703125,6931.413650390625
2022-05-26,6982.690185546875,6935.153530273437
2022-05-27,7183.490478515625,6939.337090820312
2022-05-31,7131.309814453125,6943.089970703125
2022-06-01,7069.469970703125,6946.565331054688
2022-06-02,7220.649658203125,6950.443890625
2022-06-03,7084.090087890625,6954.117491210937
2022-06-06,7109.870361328125,6958.594811523438
2022-06-07,7188.370361328125,6963.072291992187
2022-06-08,7098.550048828125,6967.26901171875
2022-06-09,6902.650146484375,6970.84133203125
2022-06-10,6668.730224609375,6973.9908125
2022-06-13,6366.269775390625,6976.527971679688
2022-06-14,6337.969970703125,6979.078931640625
2022-06-15,6446.989990234375,6981.767451171875
2022-06-16,6200.550048828125,6983.90937109375
2022-06-17,6216.690185546875,6986.407411132813
2022-06-21,6396.590087890625,6989.13153125
2022-06-22,6386.789794921875,6992.134890625
2022-06-23,6458.469970703125,6995.104850585937
2022-06-24,6690.489990234375,6998.350650390625
2022-06-27,6667.230224609375,7001.487650390625
2022-06-28,6510.110107421875,7004.253810546875
2022-06-29,6504.670166015625,7006.810250976562
2022-06-30,6437.769775390625,7009.370490234375
2022-07-01,6517.670166015625,7011.99205078125
2022-07-05,6529.789794921875,7014.70941015625
2022-07-06,6557.170166015625,7017.3495703125
2022-07-07,6672.250244140625,7020.339170898437
2022-07-08,6665.769775390625,7023.146610351562
2022-07-11,6575.869873046875,7025.65808984375
2022-07-12,6504.610107421875,7028.071009765625
2022-07-13,6470.570068359375,7030.379209960937
2022-07-14,6447.769775390625,7032.533369140625
2022-07-15,6593.329833984375,7034.95680859375
2022-07-18,6528.710205078125,7037.17612890625
2022-07-19,6740.389892578125,7039.980249023438
2022-07-20,6786.809814453125,7042.957329101562
2022-07-21,6864.909912109375,7045.995489257813
2022-07-22,6790.269775390625,7048.968249023437
2022-07-25,6800.690185546875,7051.801849609375
2022-07-26,6709.110107421875,7054.501169921875
2022-07-27,6914.230224609375,7057.511129882812
2022-07-28,7011.869873046875,7060.622409179688
2022-07-29,7127.590087890625,7063.917529296875
2022-08-01,7104.269775390625,7067.08096875
2022-08-02,7049.389892578125,7070.0490888671875
2022-08-03,7177.349853515625,7073.2646484375
2022-08-04,7170.889892578125,7076.430528320312
2022-08-05,7157.389892578125,7079.676528320312
2022-08-08,7147.130126953125,7082.715368164062
2022-08-09,7111.950439453125,7085.711529296875
2022-08-10,7287.490478515625,7089.06108984375
2022-08-11,7281.550048828125,7092.362209960937
2022-08-12,7427.309814453125,7095.923689453125
2022-08-15,7461.290283203125,7099.612849609375
2022-08-16,7477.410400390625,7103.291610351563
2022-08-17,7415.090087890625,7106.799130859375
2022-08-18,7434.490478515625,7110.208971679687
2022-08-19,7323.969970703125,7113.3484111328125
2022-08-22,7142.990478515625,7115.985452148438
2022-08-23,7124.469970703125,7118.562171875
2022-08-24,7148.550048828125,7121.0932119140625
2022-08-25,7265.250244140625,7123.888452148438
2022-08-26,6982.329833984375,7126.0124921875
2022-08-29,6928.230224609375,7127.811572265625
2022-08-30,6839.329833984375,7129.935971679687
2022-08-31,6777.010009765625,7132.048131835937
