Date,Price,MA_Index
2012-06-11,1308.9300537109375,1252.7617791748046
2012-06-12,1324.1800537109375,1253.1751192626953
2012-06-13,1314.8800048828125,1253.5784793701173
2012-06-14,1329.0999755859375,1254.0460592041015
2012-06-15,1342.8399658203125,1254.5476590576172
2012-06-18,1344.780029296875,1255.0898392333984
2012-06-19,1357.97998046875,1255.6522791748048
2012-06-20,1355.68994140625,1256.214519165039
2012-06-21,1325.510009765625,1256.7830592041016
2012-06-22,1335.02001953125,1257.391679321289
2012-06-25,1313.719970703125,1257.964379272461
2012-06-26,1319.989990234375,1258.55919921875
2012-06-27,1331.8499755859375,1259.1667790527345
2012-06-28,1329.0400390625,1259.7043190917968
2012-06-29,1362.1600341796875,1260.2881391601563
2012-07-02,1365.510009765625,1260.8632392578124
2012-07-03,1374.02001953125,1261.453779296875
2012-07-05,1367.5799560546875,1261.9982592773438
2012-07-06,1354.6800537109375,1262.517279296875
2012-07-09,1352.4599609375,1263.0292392578126
2012-07-10,1341.469970703125,1263.582419189453
2012-07-11,1341.449951171875,1264.1228190917968
2012-07-12,1334.760009765625,1264.6253791503907
2012-07-13,1356.780029296875,1265.1997592773437
2012-07-16,1353.6400146484375,1265.71969921875
2012-07-17,1363.6700439453125,1266.2417192382813
2012-07-18,1372.780029296875,1266.7572592773438
2012-07-19,1376.510009765625,1267.2825993652343
2012-07-20,1362.6600341796875,1267.795659423828
2012-07-23,1350.52001953125,1268.293639404297
2012-07-24,1338.31005859375,1268.7670595703125
2012-07-25,1337.8900146484375,1269.1911196289063
2012-07-26,1360.02001953125,1269.6702397460938
2012-07-27,1385.969970703125,1270.1876997070312
2012-07-30,1385.300048828125,1270.7066796875
2012-07-31,1379.3199462890625,1271.2220395507813
2012-08-01,1375.3199462890625,1271.7170993652344
2012-08-02,1365.0,1272.2049792480468
2012-08-03,1390.989990234375,1272.8080192871093
2012-08-06,1394.22998046875,1273.4292592773438
2012-08-07,1401.3499755859375,1274.0734592285157
2012-08-08,1402.219970703125,1274.7191391601561
2012-08-09,1402.800048828125,1275.3396591796875
2012-08-10,1405.8699951171875,1275.9630791015625
2012-08-13,1404.1099853515625,1276.6200390625
2012-08-14,1403.9300537109375,1277.2845192871093
2012-08-15,1405.530029296875,1277.960859375
2012-08-16,1415.510009765625,1278.6881394042969
2012-08-17,1418.1600341796875,1279.413799560547
2012-08-20,1418.1300048828125,1280.1556196289062
2012-08-21,1413.1700439453125,1280.8527797851561
2012-08-22,1413.489990234375,1281.5819196777343
2012-08-23,1402.0799560546875,1282.2874196777343
2012-08-24,1411.1300048828125,1282.949099609375
2012-08-27,1410.43994140625,1283.5897795410156
2012-08-28,1409.300048828125,1284.1993596191405
2012-08-29,1410.489990234375,1284.8366596679687
2012-08-30,1399.47998046875,1285.4378796386718
2012-08-31,1406.5799560546875,1286.0426794433595
2012-09-04,1404.93994140625,1286.6334592285157
2012-09-05,1403.43994140625,1287.1965390625
2012-09-06,1432.1199951171875,1287.8185791015626
2012-09-07,1437.9200439453125,1288.444279296875
2012-09-10,1429.0799560546875,1289.053119140625
2012-09-11,1433.56005859375,1289.669059326172
2012-09-12,1436.56005859375,1290.2567595214844
2012-09-13,1459.989990234375,1290.8971794433594
2012-09-14,1465.77001953125,1291.560159423828
2012-09-17,1461.18994140625,1292.2328793945312
2012-09-18,1459.3199462890625,1292.8541791992188
2012-09-19,1461.050048828125,1293.4919592285157
2012-09-20,1460.260009765625,1294.1170793457031
2012-09-21,1460.1500244140625,1294.7479194335938
2012-09-24,1456.8900146484375,1295.3792995605468
2012-09-25,1441.5899658203125,1295.9699995117187
2012-09-26,1433.3199462890625,1296.5625793457032
2012-09-27,1447.1500244140625,1297.1353793945314
2012-09-28,1440.6700439453125,1297.6967795410155
2012-10-01,1444.489990234375,1298.2696394042969
2012-10-02,1445.75,1298.8308393554687
2012-10-03,1450.989990234375,1299.4021794433593
2012-10-04,1461.4000244140625,1299.985439453125
2012-10-05,1460.9300537109375,1300.551099609375
2012-10-08,1455.8800048828125,1301.115239501953
2012-10-09,1441.47998046875,1301.645819580078
2012-10-10,1432.56005859375,1302.1415197753906
2012-10-11,1432.8399658203125,1302.675399658203
2012-10-12,1428.5899658203125,1303.1762395019532
2012-10-15,1440.1300048828125,1303.6959794921875
2012-10-16,1454.9200439453125,1304.2396596679687
2012-10-17,1460.9100341796875,1304.7902397460937
2012-10-18,1457.3399658203125,1305.3336396484376
2012-10-19,1433.18994140625,1305.8351196289063
2012-10-22,1433.8199462890625,1306.3351994628906
2012-10-23,1413.1099853515625,1306.7948994140625
2012-10-24,1408.75,1307.2436394042968
2012-10-25,1412.969970703125,1307.682439453125
2012-10-26,1411.93994140625,1308.1103994140626
2012-10-31,1412.1600341796875,1308.4925993652344
2012-11-01,1427.5899658203125,1308.8960793457031
2012-11-02,1414.199951171875,1309.277979248047
2012-11-05,1417.260009765625,1309.68569921875
2012-11-06,1428.3900146484375,1310.1050593261718
2012-11-07,1394.530029296875,1310.4670393066406
2012-11-08,1377.510009765625,1310.823639404297
2012-11-09,1379.8499755859375,1311.1878393554687
2012-11-12,1380.030029296875,1311.5912194824218
2012-11-13,1374.530029296875,1311.983099609375
2012-11-14,1355.489990234375,1312.3006997070313
2012-11-15,1353.3299560546875,1312.6078996582032
2012-11-16,1359.8800048828125,1312.9319797363282
2012-11-19,1386.8900146484375,1313.3442998046876
2012-11-20,1387.81005859375,1313.7232199707032
2012-11-21,1391.030029296875,1314.1264799804687
2012-11-23,1409.1500244140625,1314.5692600097657
2012-11-26,1406.2900390625,1315.0207399902345
2012-11-27,1398.93994140625,1315.4064799804687
2012-11-28,1409.9300537109375,1315.783280029297
2012-11-29,1415.949951171875,1316.1657600097656
2012-11-30,1416.1800537109375,1316.5518801269532
2012-12-03,1409.4599609375,1316.9233000488282
2012-12-04,1407.050048828125,1317.2808400878907
2012-12-05,1409.280029296875,1317.6334001464843
2012-12-06,1413.93994140625,1317.9804799804688
2012-12-07,1418.0699462890625,1318.3356999511718
2012-12-10,1418.550048828125,1318.6896201171876
2012-12-11,1427.8399658203125,1319.0748400878906
2012-12-12,1428.47998046875,1319.4460600585937
2012-12-13,1419.449951171875,1319.7971398925781
2012-12-14,1413.5799560546875,1320.1301398925782
2012-12-17,1430.3599853515625,1320.4816599121093
2012-12-18,1446.7900390625,1320.8575600585937
2012-12-19,1435.81005859375,1321.2156401367188
2012-12-20,1443.68994140625,1321.5879399414061
2012-12-21,1430.1500244140625,1321.931219970703
2012-12-24,1426.6600341796875,1322.2649799804688
2012-12-26,1419.8299560546875,1322.5888798828125
2012-12-27,1418.0999755859375,1322.9097998046875
2012-12-28,1402.4300537109375,1323.170919921875
2012-12-31,1426.18994140625,1323.4828999023437
2013-01-02,1462.4200439453125,1323.8546198730469
2013-01-03,1459.3699951171875,1324.2256599121094
2013-01-04,1466.469970703125,1324.6155998535157
2013-01-07,1461.8900146484375,1324.9998798828126
2013-01-08,1457.1500244140625,1325.365219970703
2013-01-09,1461.02001953125,1325.7153400878906
2013-01-10,1472.1199951171875,1326.0920600585937
2013-01-11,1472.050048828125,1326.4496801757812
2013-01-14,1470.6800537109375,1326.8010002441406
2013-01-15,1472.3399658203125,1327.1818400878906
2013-01-16,1472.6300048828125,1327.566580078125
2013-01-17,1480.93994140625,1327.9617600097656
2013-01-18,1485.97998046875,1328.3520400390626
2013-01-22,1492.56005859375,1328.7548000488282
2013-01-23,1494.81005859375,1329.15116015625
2013-01-24,1494.8199462890625,1329.541719970703
2013-01-25,1502.9599609375,1329.9949599609374
2013-01-28,1500.1800537109375,1330.423080078125
2013-01-29,1507.8399658203125,1330.823580078125
2013-01-30,1501.9599609375,1331.2194399414063
2013-01-31,1498.1099853515625,1331.6014599609375
2013-02-01,1513.1700439453125,1332.0060600585937
2013-02-04,1495.7099609375,1332.3593798828124
2013-02-05,1511.2900390625,1332.7328200683594
2013-02-06,1512.1199951171875,1333.1153000488282
2013-02-07,1509.3900146484375,1333.4903400878907
2013-02-08,1517.9300537109375,1333.8679001464843
2013-02-11,1517.010009765625,1334.2372802734376
2013-02-12,1519.4300537109375,1334.6201203613282
2013-02-13,1520.3299560546875,1334.9881403808595
2013-02-14,1521.3800048828125,1335.350040283203
2013-02-15,1519.7900390625,1335.7036003417968
2013-02-19,1530.93994140625,1336.1346003417968
2013-02-20,1511.949951171875,1336.5437001953126
2013-02-21,1502.4200439453125,1336.9363403320312
2013-02-22,1515.5999755859375,1337.3277802734376
2013-02-25,1487.8499755859375,1337.649040283203
2013-02-26,1496.93994140625,1338.0302602539064
2013-02-27,1515.989990234375,1338.4453603515626
2013-02-28,1514.6800537109375,1338.8127805175782
2013-03-01,1518.199951171875,1339.2068803710938
2013-03-04,1525.199951171875,1339.637020263672
2013-03-05,1539.7900390625,1340.0729604492187
2013-03-06,1541.4599609375,1340.5158403320313
2013-03-07,1544.260009765625,1341.0141403808593
2013-03-08,1551.1800537109375,1341.5079404296876
2013-03-11,1556.219970703125,1342.0276003417969
2013-03-12,1552.47998046875,1342.5688203125
2013-03-13,1554.52001953125,1343.164100341797
2013-03-14,1563.22998046875,1343.7431203613282
2013-03-15,1560.699951171875,1344.3061003417968
2013-03-18,1552.0999755859375,1344.813540283203
2013-03-19,1548.3399658203125,1345.3226801757812
2013-03-20,1558.7099609375,1345.8450200195311
2013-03-21,1545.800048828125,1346.3173000488282
2013-03-22,1556.8900146484375,1346.8034799804686
2013-03-25,1551.68994140625,1347.2864799804688
2013-03-26,1563.77001953125,1347.7751401367188
2013-03-27,1562.8499755859375,1348.2443200683595
2013-03-28,1569.18994140625,1348.7310400390625
2013-04-01,1562.1700439453125,1349.1905600585937
2013-04-02,1570.25,1349.6653200683593
2013-04-03,1553.68994140625,1350.1074399414063
2013-04-04,1559.97998046875,1350.5563198242187
2013-04-05,1553.280029296875,1350.9958598632813
2013-04-08,1563.0699462890625,1351.4656596679688
2013-04-09,1568.6099853515625,1351.9539597167968
2013-04-10,1587.72998046875,1352.501099609375
2013-04-11,1593.3699951171875,1353.05901953125
2013-04-12,1588.8499755859375,1353.6076794433593
2013-04-15,1552.3599853515625,1354.0730393066406
2013-04-16,1574.5699462890625,1354.6118991699218
2013-04-17,1552.010009765625,1355.0906791992188
2013-04-18,1541.6099853515625,1355.5131791992187
2013-04-19,1555.25,1355.9489191894531
2013-04-22,1562.5,1356.4034191894532
2013-04-23,1578.780029296875,1356.866499267578
2013-04-24,1578.7900390625,1357.3127592773437
2013-04-25,1585.1600341796875,1357.7621193847656
2013-04-26,1582.239990234375,1358.1993793945312
2013-04-29,1593.6099853515625,1358.664159423828
2013-04-30,1597.5699462890625,1359.1460593261718
2013-05-01,1582.699951171875,1359.6168193359374
2013-05-02,1597.5899658203125,1360.1417993164061
2013-05-03,1614.4200439453125,1360.690239501953
2013-05-06,1617.5,1361.2326594238282
2013-05-07,1625.9599609375,1361.7702592773437
2013-05-08,1632.68994140625,1362.3514792480469
2013-05-09,1626.6700439453125,1362.9075192871094
2013-05-10,1633.699951171875,1363.4993791503907
2013-05-13,1633.77001953125,1364.1079792480468
2013-05-14,1650.3399658203125,1364.75069921875
2013-05-15,1658.780029296875,1365.386899169922
2013-05-16,1650.469970703125,1366.0006391601562
2013-05-17,1667.469970703125,1366.6690390625
2013-05-20,1666.2900390625,1367.3668791503906
2013-05-21,1669.1600341796875,1368.0726391601563
2013-05-22,1655.3499755859375,1368.7423991699218
2013-05-23,1650.510009765625,1369.3920393066405
2013-05-24,1649.5999755859375,1370.0290393066407
2013-05-28,1660.06005859375,1370.6587595214844
2013-05-29,1648.3599853515625,1371.3263793945312
2013-05-30,1654.4100341796875,1372.0093195800782
2013-05-31,1630.739990234375,1372.6704794921875
2013-06-03,1640.4200439453125,1373.3789794921875
2013-06-04,1631.3800048828125,1374.0718596191407
2013-06-05,1608.9000244140625,1374.7305395507813
2013-06-06,1622.56005859375,1375.3976596679688
2013-06-07,1643.3800048828125,1376.1424597167968
2013-06-10,1642.81005859375,1376.884419921875
2013-06-11,1626.1300048828125,1377.5609399414063
2013-06-12,1612.52001953125,1378.2551398925782
2013-06-13,1636.3599853515625,1378.9925798339843
2013-06-14,1626.72998046875,1379.7030397949218
2013-06-17,1639.0400390625,1380.4243999023438
2013-06-18,1651.81005859375,1381.1369799804688
2013-06-19,1628.9300537109375,1381.8205600585939
2013-06-20,1588.18994140625,1382.4299399414062
2013-06-21,1592.4300537109375,1383.0779001464844
2013-06-24,1573.0899658203125,1383.663880126953
2013-06-25,1588.030029296875,1384.2466000976563
2013-06-26,1603.260009765625,1384.8383000488282
2013-06-27,1613.199951171875,1385.423419921875
2013-06-28,1606.280029296875,1385.956639892578
2013-07-01,1614.9599609375,1386.5107998046874
2013-07-02,1614.0799560546875,1387.0605197753907
2013-07-03,1615.4100341796875,1387.5848999023438
2013-07-05,1631.8900146484375,1388.1610798339843
2013-07-08,1640.4599609375,1388.8030197753906
2013-07-09,1652.3199462890625,1389.4803796386718
2013-07-10,1652.6199951171875,1390.1501796875
2013-07-11,1675.02001953125,1390.8824797363282
2013-07-12,1680.18994140625,1391.6105795898438
2013-07-15,1682.5,1392.3646997070311
2013-07-16,1676.260009765625,1393.063759765625
2013-07-17,1680.9100341796875,1393.7738999023438
2013-07-18,1689.3699951171875,1394.465039794922
2013-07-19,1692.0899658203125,1395.1591796875
2013-07-22,1695.530029296875,1395.8753796386718
2013-07-23,1692.3900146484375,1396.5962797851562
2013-07-24,1685.93994140625,1397.358379638672
2013-07-25,1690.25,1398.1375395507812
2013-07-26,1691.6500244140625,1398.9362795410157
2013-07-29,1685.3299560546875,1399.7330595703124
2013-07-30,1685.9599609375,1400.5968793945312
2013-07-31,1685.72998046875,1401.447659423828
2013-08-01,1706.8699951171875,1402.4612595214844
2013-08-02,1709.6700439453125,1403.4818395996094
2013-08-05,1707.1400146484375,1404.6571997070312
2013-08-06,1697.3699951171875,1405.7068796386718
2013-08-07,1690.9100341796875,1406.8471796875
2013-08-08,1697.47998046875,1407.8968596191405
2013-08-09,1691.4200439453125,1408.9220795898439
2013-08-12,1689.469970703125,1409.8920395507812
2013-08-13,1694.1600341796875,1410.8948395996094
2013-08-14,1685.3900146484375,1411.8778395996094
2013-08-15,1661.3199462890625,1412.9191794433593
2013-08-16,1655.8299560546875,1413.983779296875
2013-08-19,1646.06005859375,1415.0282595214844
2013-08-20,1652.3499755859375,1416.0082595214844
2013-08-21,1642.800048828125,1416.9386596679688
2013-08-22,1656.9599609375,1417.9340395507813
2013-08-23,1663.5,1418.907439453125
2013-08-26,1656.780029296875,1419.8008395996094
2013-08-27,1630.47998046875,1420.6359594726562
2013-08-28,1634.9599609375,1421.4680993652344
2013-08-29,1638.1700439453125,1422.3355993652344
2013-08-30,1632.969970703125,1423.2535993652343
2013-09-03,1639.77001953125,1424.2026594238282
2013-09-04,1653.0799560546875,1425.1115793457031
2013-09-05,1655.0799560546875,1426.0499392089844
2013-09-06,1655.1700439453125,1427.0518193359376
2013-09-09,1671.7099609375,1428.07069921875
2013-09-10,1683.989990234375,1429.0929392089843
2013-09-11,1689.1300048828125,1430.0938391113282
2013-09-12,1683.4200439453125,1431.0424592285156
2013-09-13,1687.989990234375,1431.986419189453
2013-09-16,1697.5999755859375,1432.9734392089845
2013-09-17,1704.760009765625,1433.978779296875
2013-09-18,1725.52001953125,1435.0962993164062
2013-09-19,1722.3399658203125,1436.2818591308594
2013-09-20,1709.9100341796875,1437.4288190917969
2013-09-23,1701.8399658203125,1438.5065991210938
2013-09-24,1697.4200439453125,1439.5506791992188
2013-09-25,1692.77001953125,1440.6340991210936
2013-09-26,1698.6700439453125,1441.7106391601562
2013-09-27,1691.75,1442.8312990722657
2013-09-30,1681.550048828125,1443.9959392089843
2013-10-01,1695.0,1445.1380393066406
2013-10-02,1693.8699951171875,1446.2377192382812
2013-10-03,1678.6600341796875,1447.2650993652344
2013-10-04,1690.5,1448.3351794433593
2013-10-07,1676.1199951171875,1449.297639404297
2013-10-08,1655.449951171875,1450.2174592285157
2013-10-09,1656.4000244140625,1451.1157592773438
2013-10-10,1692.56005859375,1452.0935593261718
2013-10-11,1703.199951171875,1453.0507993164063
2013-10-14,1710.1400146484375,1454.069359375
2013-10-15,1698.06005859375,1455.014719482422
2013-10-16,1721.5400390625,1456.0380395507811
2013-10-17,1733.1500244140625,1457.0735595703125
2013-10-18,1744.5,1458.0860595703125
2013-10-21,1744.6600341796875,1459.0669997558593
2013-10-22,1754.6700439453125,1460.1182397460936
2013-10-23,1746.3800048828125,1461.1269997558593
2013-10-24,1752.0699462890625,1462.0619597167968
2013-10-25,1759.77001953125,1463.0113198242188
2013-10-28,1762.1099853515625,1464.0289396972655
2013-10-29,1771.949951171875,1465.1362795410157
2013-10-30,1763.31005859375,1466.187099609375
2013-10-31,1756.5400390625,1467.1778796386718
2013-11-01,1761.6400146484375,1468.1946997070313
2013-11-04,1767.9300537109375,1469.2083198242187
2013-11-05,1762.969970703125,1470.1824196777343
2013-11-06,1770.489990234375,1471.2651997070313
2013-11-07,1747.1500244140625,1472.2800998535156
2013-11-08,1770.6099853515625,1473.293619873047
2013-11-11,1771.8900146484375,1474.33383984375
2013-11-12,1767.68994140625,1475.353599609375
2013-11-13,1782.0,1476.4437795410156
2013-11-14,1790.6199951171875,1477.5927595214844
2013-11-15,1798.1800537109375,1478.7578195800781
2013-11-18,1791.530029296875,1479.9549196777343
2013-11-19,1787.8699951171875,1481.1545795898437
2013-11-20,1781.3699951171875,1482.3937395019532
2013-11-21,1795.8499755859375,1483.6680993652344
2013-11-22,1804.760009765625,1484.8925192871093
2013-11-25,1802.47998046875,1486.1070993652343
2013-11-26,1802.75,1487.2186794433594
2013-11-27,1807.22998046875,1488.3439794921876
2013-11-29,1805.81005859375,1489.4670395507812
2013-12-02,1800.9000244140625,1490.5546796875
2013-12-03,1795.1500244140625,1491.628039794922
2013-12-04,1792.81005859375,1492.6916398925782
2013-12-05,1785.030029296875,1493.793
2013-12-06,1805.0899658203125,1494.8928000488281
2013-12-09,1808.3699951171875,1496.0366000976562
2013-12-10,1802.6199951171875,1497.1903801269532
2013-12-11,1782.219970703125,1498.3311801757814
2013-12-12,1775.5,1499.4506801757811
2013-12-13,1775.3199462890625,1500.562
2013-12-16,1786.5400390625,1501.724380126953
2013-12-17,1781.0,1502.8037800292968
2013-12-18,1810.6500244140625,1503.9376401367188
2013-12-19,1809.5999755859375,1505.0488400878905
2013-12-20,1818.3199462890625,1506.1548200683594
2013-12-23,1827.989990234375,1507.2799399414062
2013-12-24,1833.3199462890625,1508.4472998046874
2013-12-26,1842.02001953125,1509.6052998046875
2013-12-27,1841.4000244140625,1510.7728999023439
2013-12-30,1841.0699462890625,1511.9009196777345
2013-12-31,1848.3599853515625,1513.0430395507813
2014-01-02,1831.97998046875,1514.1448793945312
2014-01-03,1831.3699951171875,1515.2519992675782
2014-01-06,1826.77001953125,1516.3441394042968
2014-01-07,1837.8800048828125,1517.435739501953
2014-01-08,1837.489990234375,1518.5257595214844
2014-01-09,1838.1300048828125,1519.61101953125
2014-01-10,1842.3699951171875,1520.7175795898438
2014-01-13,1819.199951171875,1521.768639404297
2014-01-14,1838.8800048828125,1522.8303193359375
2014-01-15,1848.3800048828125,1523.898079345703
2014-01-16,1845.8900146484375,1524.9590993652344
2014-01-17,1838.699951171875,1526.004499267578
2014-01-21,1843.800048828125,1527.0627993164062
2014-01-22,1844.8599853515625,1528.100399169922
2014-01-23,1828.4599609375,1529.120458984375
2014-01-24,1790.2900390625,1530.0683791503907
2014-01-27,1781.56005859375,1531.0054792480469
2014-01-28,1792.5,1531.9656591796875
2014-01-29,1774.199951171875,1532.8658791503906
2014-01-30,1794.18994140625,1533.8031789550782
2014-01-31,1782.5899658203125,1534.6785588378907
2014-02-03,1741.8900146484375,1535.4736789550782
2014-02-04,1755.199951171875,1536.2899787597655
2014-02-05,1751.6400146484375,1537.0933388671874
2014-02-06,1773.4300537109375,1537.9362990722657
2014-02-07,1797.02001953125,1538.8450590820312
2014-02-10,1799.8399658203125,1539.7411989746095
2014-02-11,1819.75,1540.6796989746094
2014-02-12,1819.260009765625,1541.631759033203
2014-02-13,1829.8299560546875,1542.5753388671876
2014-02-14,1838.6300048828125,1543.5301389160156
2014-02-18,1840.760009765625,1544.4872390136718
2014-02-19,1828.75,1545.4294189453126
2014-02-20,1839.780029296875,1546.3820590820312
2014-02-21,1836.25,1547.3230791015626
2014-02-24,1847.6099853515625,1548.283119140625
2014-02-25,1845.1199951171875,1549.2289990234376
2014-02-26,1845.1600341796875,1550.187958984375
2014-02-27,1854.2900390625,1551.1483591308593
2014-02-28,1859.449951171875,1552.1279990234375
2014-03-03,1845.72998046875,1553.0907990722656
2014-03-04,1873.9100341796875,1554.1518991699218
2014-03-05,1873.81005859375,1555.1942592773437
2014-03-06,1877.030029296875,1556.2164992675782
2014-03-07,1878.0400390625,1557.2308393554688
2014-03-10,1877.1700439453125,1558.2429995117188
2014-03-11,1867.6300048828125,1559.1863596191406
2014-03-12,1868.199951171875,1560.1341994628906
2014-03-13,1846.3399658203125,1561.0216794433593
2014-03-14,1841.1300048828125,1561.8955993652344
2014-03-17,1858.8299560546875,1562.7937592773437
2014-03-18,1872.25,1563.7272192382814
2014-03-19,1860.77001953125,1564.642979248047
2014-03-20,1872.010009765625,1565.6014392089844
2014-03-21,1866.52001953125,1566.5402592773437
2014-03-24,1857.43994140625,1567.422119140625
2014-03-25,1865.6199951171875,1568.3283190917969
2014-03-26,1852.56005859375,1569.2223591308593
2014-03-27,1849.0400390625,1570.1138791503906
2014-03-28,1857.6199951171875,1571.0121791992187
2014-03-31,1872.3399658203125,1571.9187790527344
2014-04-01,1885.52001953125,1572.8630590820312
2014-04-02,1890.9000244140625,1573.8469392089844
2014-04-03,1888.77001953125,1574.8283193359375
2014-04-04,1865.0899658203125,1575.7940993652344
2014-04-07,1845.0400390625,1576.7669995117187
2014-04-08,1851.9599609375,1577.7334995117187
2014-04-09,1872.1800537109375,1578.7027197265625
2014-04-10,1833.0799560546875,1579.6283596191406
2014-04-11,1815.68994140625,1580.520599609375
2014-04-14,1830.6099853515625,1581.4002595214845
2014-04-15,1842.97998046875,1582.315939453125
2014-04-16,1862.31005859375,1583.2867194824219
2014-04-17,1864.8499755859375,1584.259359375
2014-04-21,1871.8900146484375,1585.2692595214844
2014-04-22,1879.550048828125,1586.2844196777344
2014-04-23,1875.3900146484375,1587.2538198242187
2014-04-24,1878.6099853515625,1588.2110798339843
2014-04-25,1863.4000244140625,1589.1311599121093
2014-04-28,1869.4300537109375,1590.074199951172
2014-04-29,1878.3299560546875,1591.019219970703
2014-04-30,1883.949951171875,1591.9824997558594
2014-05-01,1883.6800537109375,1592.966719970703
2014-05-02,1881.1400146484375,1593.990800048828
2014-05-05,1884.6600341796875,1595.0209602050782
2014-05-06,1867.719970703125,1596.0289602050782
2014-05-07,1878.2099609375,1597.0762202148437
2014-05-08,1875.6300048828125,1598.1115002441406
2014-05-09,1878.47998046875,1599.1616801757812
2014-05-12,1896.6500244140625,1600.2782802734375
2014-05-13,1897.449951171875,1601.411860107422
2014-05-14,1888.530029296875,1602.5393200683593
2014-05-15,1870.8499755859375,1603.671300048828
2014-05-16,1877.8599853515625,1604.836580078125
2014-05-19,1885.0799560546875,1605.9747600097655
2014-05-20,1872.8299560546875,1607.0871599121094
2014-05-21,1888.030029296875,1608.2255
2014-05-22,1892.489990234375,1609.3691198730469
2014-05-23,1900.530029296875,1610.5345400390624
2014-05-27,1911.9100341796875,1611.6935200195312
2014-05-28,1909.780029296875,1612.886440185547
2014-05-29,1920.030029296875,1614.1058403320312
2014-05-30,1923.5699462890625,1615.3969001464843
2014-06-02,1924.969970703125,1616.6904799804688
2014-06-03,1924.239990234375,1617.9679599609376
2014-06-04,1927.8800048828125,1619.1934599609374
2014-06-05,1940.4599609375,1620.4443999023438
2014-06-06,1949.43994140625,1621.6919597167969
2014-06-09,1951.27001953125,1622.9766396484374
2014-06-10,1950.7900390625,1624.2298596191406
2014-06-11,1943.8900146484375,1625.487879638672
2014-06-12,1930.1099853515625,1626.689899658203
2014-06-13,1936.1600341796875,1627.8765397949219
2014-06-16,1937.780029296875,1629.0625397949218
2014-06-17,1941.989990234375,1630.230559814453
2014-06-18,1956.97998046875,1631.433139892578
2014-06-19,1959.47998046875,1632.7010798339843
2014-06-20,1962.8699951171875,1633.9567797851562
2014-06-23,1962.6099853515625,1635.2545598144532
2014-06-24,1949.97998046875,1636.5145397949218
2014-06-25,1959.530029296875,1637.7698999023437
2014-06-26,1957.219970703125,1639.026259765625
2014-06-27,1960.9599609375,1640.2238596191405
2014-06-30,1960.22998046875,1641.4132995605469
2014-07-01,1973.3199462890625,1642.6118994140625
2014-07-02,1974.6199951171875,1643.8259794921876
2014-07-03,1985.43994140625,1645.087499267578
2014-07-07,1977.6500244140625,1646.3378793945312
2014-07-08,1963.7099609375,1647.582359375
2014-07-09,1972.8299560546875,1648.8451193847657
2014-07-10,1964.6800537109375,1650.1049594726562
2014-07-11,1967.5699462890625,1651.3265393066406
2014-07-14,1977.0999755859375,1652.5734592285157
2014-07-15,1973.280029296875,1653.7926791992188
2014-07-16,1981.5699462890625,1655.010259033203
2014-07-17,1958.1199951171875,1656.1734790039063
2014-07-18,1978.219970703125,1657.404598876953
2014-07-21,1973.6300048828125,1658.6508188476562
2014-07-22,1983.530029296875,1659.9412587890624
2014-07-23,1987.010009765625,1661.2394987792968
2014-07-24,1987.97998046875,1662.495418701172
2014-07-25,1978.3399658203125,1663.6801586914062
2014-07-28,1978.9100341796875,1664.8673786621093
2014-07-29,1969.949951171875,1666.048638671875
2014-07-30,1970.0699462890625,1667.238138671875
2014-07-31,1930.6700439453125,1668.3694787597656
2014-08-01,1925.1500244140625,1669.437798828125
2014-08-04,1938.989990234375,1670.5273188476563
2014-08-05,1920.2099609375,1671.5650388183594
2014-08-06,1920.239990234375,1672.601078857422
2014-08-07,1909.5699462890625,1673.6146186523438
2014-08-08,1931.5899658203125,1674.66605859375
2014-08-11,1936.9200439453125,1675.7316787109376
2014-08-12,1933.75,1676.7913186035157
2014-08-13,1946.719970703125,1677.873698486328
2014-08-14,1955.1800537109375,1678.9530385742187
2014-08-15,1955.06005859375,1680.0268386230468
2014-08-18,1971.739990234375,1681.13405859375
2014-08-19,1981.5999755859375,1682.2709184570313
2014-08-20,1986.510009765625,1683.4169584960937
2014-08-21,1992.3699951171875,1684.5975385742188
2014-08-22,1988.4000244140625,1685.7520786132814
2014-08-25,1997.9200439453125,1686.9270388183593
2014-08-26,2000.02001953125,1688.1084787597656
2014-08-27,2000.1199951171875,1689.2877387695312
2014-08-28,1996.739990234375,1690.4822587890626
2014-08-29,2003.3699951171875,1691.6758388671874
2014-09-02,2002.280029296875,1692.8705190429687
2014-09-03,2000.719970703125,1694.0650791015626
2014-09-04,1997.6500244140625,1695.1961391601562
2014-09-05,2007.7099609375,1696.3357189941407
2014-09-08,2001.5400390625,1697.4806391601562
2014-09-09,1988.43994140625,1698.5903989257813
2014-09-10,1995.68994140625,1699.7086586914063
2014-09-11,1997.449951171875,1700.7835786132812
2014-09-12,1985.5400390625,1701.8231186523437
2014-09-15,1984.1300048828125,1702.8689987792968
2014-09-16,1998.97998046875,1703.9483188476563
2014-09-17,2001.5699462890625,1705.029358642578
2014-09-18,2011.3599853515625,1706.13155859375
2014-09-19,2010.4000244140625,1707.23205859375
2014-09-22,1994.2900390625,1708.3068586425782
2014-09-23,1982.77001953125,1709.38921875
2014-09-24,1998.300048828125,1710.5191789550781
2014-09-25,1965.989990234375,1711.5568588867188
2014-09-26,1982.8499755859375,1712.64121875
2014-09-29,1977.800048828125,1713.7078388671875
2014-09-30,1972.2900390625,1714.7609189453126
