Price,China
Ticker,000001.SS
Date,
2004-04-26,1635.4990234375
2004-04-27,1611.8599853515625
2004-04-28,1606.801025390625
2004-04-29,1579.447021484375
2004-04-30,1595.5870361328125
2004-05-10,1560.2149658203125
2004-05-11,1568.0589599609375
2004-05-12,1603.7679443359375
2004-05-13,1597.5699462890625
2004-05-14,1562.68798828125
2004-05-17,1539.958984375
2004-05-18,1555.4420166015625
2004-05-19,1558.2869873046875
2004-05-20,1549.06103515625
2004-05-21,1558.3299560546875
2004-05-24,1550.3480224609375
2004-05-25,1518.0450439453125
2004-05-26,1524.43603515625
2004-05-27,1557.177978515625
2004-05-28,1548.7220458984375
2004-05-31,1555.906005859375
2004-06-01,1579.657958984375
2004-06-02,1567.0670166015625
2004-06-03,1543.5269775390625
2004-06-04,1542.0860595703125
2004-06-07,1517.14501953125
2004-06-08,1493.81396484375
2004-06-09,1468.071044921875
2004-06-10,1468.343994140625
2004-06-11,1472.072021484375
2004-06-14,1438.7359619140625
2004-06-15,1463.7769775390625
2004-06-16,1475.416015625
2004-06-17,1445.5009765625
2004-06-18,1427.301025390625
2004-06-21,1433.467041015625
2004-06-22,1450.6829833984375
2004-06-23,1440.72900390625
2004-06-24,1427.7540283203125
2004-06-25,1401.113037109375
2004-06-28,1385.1810302734375
2004-06-29,1408.68896484375
2004-06-30,1399.1619873046875
2004-07-01,1441.0679931640625
2004-07-02,1441.18994140625
2004-07-05,1444.5899658203125
2004-07-06,1450.5009765625
2004-07-07,1438.39794921875
2004-07-08,1439.782958984375
2004-07-09,1430.654052734375
2004-07-12,1397.14794921875
2004-07-13,1399.4610595703125
2004-07-14,1403.7550048828125
2004-07-15,1421.5439453125
2004-07-16,1456.1300048828125
2004-07-19,1457.5369873046875
2004-07-20,1447.9410400390625
2004-07-21,1448.0369873046875
2004-07-22,1407.43798828125
2004-07-23,1407.39599609375
2004-07-26,1387.6700439453125
2004-07-27,1384.1280517578125
2004-07-28,1388.81005859375
2004-07-29,1407.3310546875
2004-07-30,1386.2020263671875
2004-08-02,1373.217041015625
2004-08-03,1366.3740234375
2004-08-04,1404.5050048828125
2004-08-05,1389.0389404296875
2004-08-06,1390.4610595703125
2004-08-09,1395.8480224609375
2004-08-10,1400.76904296875
2004-08-11,1384.9639892578125
2004-08-12,1368.196044921875
2004-08-13,1368.449951171875
2004-08-16,1354.510986328125
2004-08-17,1360.199951171875
2004-08-18,1358.2159423828125
2004-08-19,1340.449951171875
2004-08-20,1341.738037109375
2004-08-23,1325.4129638671875
2004-08-24,1344.6259765625
2004-08-25,1339.7840576171875
2004-08-26,1334.4219970703125
2004-08-27,1320.614013671875
2004-08-30,1319.532958984375
2004-08-31,1342.06201171875
2004-09-01,1321.4620361328125
2004-09-02,1327.927001953125
2004-09-03,1327.115966796875
2004-09-06,1321.4649658203125
2004-09-07,1324.2939453125
2004-09-08,1309.3330078125
2004-09-09,1284.3070068359375
2004-09-10,1287.0810546875
2004-09-13,1260.3160400390625
2004-09-14,1300.3570556640625
2004-09-15,1355.2259521484375
2004-09-16,1371.2010498046875
2004-09-17,1414.7020263671875
2004-09-20,1463.220947265625
2004-09-21,1448.56201171875
2004-09-22,1420.14794921875
2004-09-23,1464.779052734375
2004-09-24,1435.56298828125
2004-09-27,1427.39794921875
2004-09-28,1435.5889892578125
2004-09-29,1420.009033203125
2004-09-30,1396.699951171875
2004-10-08,1422.928955078125
2004-10-11,1413.154052734375
2004-10-12,1384.43896484375
2004-10-13,1386.720947265625
2004-10-14,1332.93798828125
2004-10-15,1330.5179443359375
2004-10-18,1335.39404296875
2004-10-19,1337.6180419921875
2004-10-20,1330.583984375
2004-10-21,1310.5450439453125
2004-10-22,1329.35498046875
2004-10-25,1311.1510009765625
2004-10-26,1324.782958984375
2004-10-27,1342.7989501953125
2004-10-28,1341.737060546875
2004-10-29,1320.5360107421875
2004-11-01,1305.291015625
2004-11-02,1301.5279541015625
2004-11-03,1326.7490234375
2004-11-04,1304.7760009765625
2004-11-05,1305.1280517578125
2004-11-08,1304.22900390625
2004-11-09,1307.428955078125
2004-11-10,1354.385986328125
2004-11-11,1347.0699462890625
2004-11-12,1352.217041015625
2004-11-15,1370.0460205078125
2004-11-16,1370.3890380859375
2004-11-17,1356.137939453125
2004-11-18,1367.8280029296875
2004-11-19,1379.9599609375
2004-11-22,1383.02001953125
2004-11-23,1371.2440185546875
2004-11-24,1359.125
2004-11-25,1358.3330078125
2004-11-26,1356.72705078125
2004-11-29,1337.4339599609375
2004-11-30,1340.77099609375
2004-12-01,1334.9439697265625
2004-12-02,1333.0899658203125
2004-12-03,1337.197021484375
2004-12-06,1339.64404296875
2004-12-07,1323.751953125
2004-12-08,1326.43798828125
2004-12-09,1338.81005859375
2004-12-10,1317.717041015625
2004-12-13,1309.6949462890625
2004-12-14,1307.552978515625
2004-12-15,1313.0450439453125
2004-12-16,1305.0179443359375
2004-12-17,1290.489990234375
2004-12-20,1275.458984375
2004-12-21,1275.1700439453125
2004-12-22,1307.5699462890625
2004-12-23,1282.718994140625
2004-12-24,1285.0360107421875
2004-12-27,1280.27197265625
2004-12-28,1278.9429931640625
2004-12-29,1274.31298828125
2004-12-30,1273.708984375
2004-12-31,1266.4959716796875
2005-01-04,1242.7740478515625
2005-01-05,1251.93701171875
2005-01-06,1239.4300537109375
2005-01-07,1244.7459716796875
2005-01-10,1252.4010009765625
2005-01-11,1257.4620361328125
2005-01-12,1256.9229736328125
2005-01-13,1256.31396484375
2005-01-14,1245.6199951171875
2005-01-17,1216.6519775390625
2005-01-18,1225.4539794921875
2005-01-19,1218.1080322265625
2005-01-20,1204.39404296875
2005-01-21,1234.4759521484375
2005-01-24,1255.7769775390625
2005-01-25,1254.2340087890625
2005-01-26,1241.9580078125
2005-01-27,1225.8909912109375
2005-01-28,1213.6729736328125
2005-01-31,1191.822998046875
2005-02-01,1188.9310302734375
2005-02-02,1252.5
2005-02-03,1242.3070068359375
2005-02-04,1269.0040283203125
2005-02-16,1278.8800048828125
2005-02-17,1276.134033203125
2005-02-18,1258.968994140625
2005-02-21,1284.47998046875
2005-02-22,1309.2769775390625
2005-02-23,1309.4749755859375
2005-02-24,1309.948974609375
2005-02-25,1312.4449462890625
2005-02-28,1306.0030517578125
2005-03-01,1303.4119873046875
2005-03-02,1287.449951171875
2005-03-03,1294.3389892578125
2005-03-04,1287.7139892578125
2005-03-07,1293.739013671875
2005-03-08,1318.27099609375
2005-03-09,1316.791015625
2005-03-10,1286.2330322265625
2005-03-11,1289.9410400390625
2005-03-14,1293.5
2005-03-15,1269.14404296875
2005-03-16,1255.5889892578125
2005-03-17,1243.4749755859375
2005-03-18,1227.4029541015625
2005-03-21,1231.0460205078125
2005-03-22,1206.9219970703125
2005-03-23,1201.6490478515625
2005-03-24,1208.1920166015625
2005-03-25,1205.634033203125
2005-03-28,1200.113037109375
2005-03-29,1195.0179443359375
2005-03-30,1172.573974609375
2005-03-31,1181.2359619140625
2005-04-01,1223.5660400390625
2005-04-04,1202.967041015625
2005-04-05,1191.7449951171875
2005-04-06,1214.8680419921875
2005-04-07,1225.487060546875
2005-04-08,1248.52099609375
2005-04-11,1240.9720458984375
2005-04-12,1219.510986328125
2005-04-13,1248.2030029296875
2005-04-14,1234.33203125
2005-04-15,1216.9620361328125
2005-04-18,1197.7349853515625
2005-04-19,1199.9019775390625
2005-04-20,1184.1929931640625
2005-04-21,1172.5560302734375
2005-04-22,1169.18701171875
2005-04-25,1157.970947265625
2005-04-26,1165.3349609375
2005-04-27,1148.7569580078125
2005-04-28,1169.1180419921875
2005-04-29,1159.14599609375
2005-05-09,1130.8349609375
2005-05-10,1135.56103515625
2005-05-11,1124.27099609375
2005-05-12,1103.9930419921875
2005-05-13,1107.626953125
2005-05-16,1095.468017578125
2005-05-17,1099.6400146484375
2005-05-18,1102.9649658203125
2005-05-19,1103.4749755859375
2005-05-20,1099.26904296875
2005-05-23,1070.843994140625
2005-05-24,1073.8470458984375
2005-05-25,1072.136962890625
2005-05-26,1058.866943359375
2005-05-27,1051.946044921875
2005-05-30,1060.1619873046875
2005-05-31,1060.738037109375
2005-06-01,1039.18701171875
2005-06-02,1016.06298828125
2005-06-03,1013.6370239257812
2005-06-06,1034.3780517578125
2005-06-07,1030.9410400390625
2005-06-08,1115.58203125
2005-06-09,1131.052001953125
2005-06-10,1108.2860107421875
2005-06-13,1106.291015625
2005-06-14,1093.4639892578125
2005-06-15,1072.8360595703125
2005-06-16,1086.010009765625
2005-06-17,1085.6099853515625
2005-06-20,1115.6199951171875
2005-06-21,1101.4859619140625
2005-06-22,1102.032958984375
2005-06-23,1093.7020263671875
2005-06-24,1101.8819580078125
2005-06-27,1124.6400146484375
2005-06-28,1108.5880126953125
2005-06-29,1104.991943359375
2005-06-30,1080.93798828125
2005-07-01,1055.593994140625
2005-07-04,1047.2779541015625
2005-07-05,1039.04296875
2005-07-06,1033.5450439453125
2005-07-07,1038.5970458984375
2005-07-08,1017.9829711914062
2005-07-11,1011.4990234375
2005-07-12,1046.1610107421875
2005-07-13,1037.39404296875
2005-07-14,1040.416015625
2005-07-15,1026.114990234375
2005-07-18,1012.0969848632812
2005-07-19,1014.35498046875
2005-07-20,1021.052001953125
2005-07-21,1020.6320190429688
2005-07-22,1046.321044921875
2005-07-25,1045.4000244140625
2005-07-26,1072.8070068359375
2005-07-27,1089.9090576171875
2005-07-28,1086.5479736328125
2005-07-29,1083.032958984375
2005-08-01,1088.947998046875
2005-08-02,1104.0379638671875
2005-08-03,1107.698974609375
2005-08-04,1102.5889892578125
2005-08-05,1128.7430419921875
2005-08-08,1138.8819580078125
2005-08-09,1152.5340576171875
2005-08-10,1165.032958984375
2005-08-11,1183.5789794921875
2005-08-12,1167.9150390625
2005-08-15,1187.0059814453125
2005-08-16,1177.2779541015625
2005-08-17,1192.833984375
2005-08-18,1148.0350341796875
2005-08-19,1150.1839599609375
2005-08-22,1158.5970458984375
2005-08-23,1149.95703125
2005-08-24,1167.136962890625
2005-08-25,1172.4749755859375
2005-08-26,1171.8599853515625
2005-08-29,1154.427978515625
2005-08-30,1146.385009765625
2005-08-31,1162.7979736328125
2005-09-01,1184.9329833984375
2005-09-02,1188.8480224609375
2005-09-05,1196.2239990234375
2005-09-06,1173.322021484375
2005-09-07,1194.3089599609375
2005-09-08,1194.4110107421875
2005-09-09,1189.625
2005-09-12,1188.2120361328125
2005-09-13,1207.1639404296875
2005-09-14,1217.260986328125
2005-09-15,1217.281005859375
2005-09-16,1212.947021484375
2005-09-19,1220.626953125
2005-09-20,1212.616943359375
2005-09-21,1187.988037109375
2005-09-22,1159.9599609375
2005-09-23,1151.97998046875
2005-09-26,1155.0419921875
2005-09-27,1133.237060546875
2005-09-28,1131.7740478515625
2005-09-29,1155.4849853515625
2005-09-30,1155.614013671875
2005-10-10,1138.949951171875
2005-10-11,1157.1920166015625
2005-10-12,1161.85302734375
2005-10-13,1152.6070556640625
2005-10-14,1139.5469970703125
2005-10-17,1131.375
2005-10-18,1141.2010498046875
2005-10-19,1134.6080322265625
2005-10-20,1135.948974609375
2005-10-21,1141.3179931640625
2005-10-24,1141.1710205078125
2005-10-25,1121.91796875
2005-10-26,1097.1610107421875
2005-10-27,1097.781982421875
2005-10-28,1080.866943359375
2005-10-31,1092.8170166015625
2005-11-01,1089.949951171875
2005-11-02,1104.7919921875
2005-11-03,1095.27294921875
2005-11-04,1100.0450439453125
2005-11-07,1100.6500244140625
2005-11-08,1110.14697265625
2005-11-09,1108.1529541015625
2005-11-10,1088.301025390625
2005-11-11,1090.1949462890625
2005-11-14,1088.6529541015625
2005-11-15,1087.508056640625
2005-11-16,1095.8900146484375
2005-11-17,1095.31005859375
2005-11-18,1116.9990234375
2005-11-21,1119.93603515625
2005-11-22,1098.655029296875
2005-11-23,1105.7459716796875
2005-11-24,1113.3740234375
2005-11-25,1114.916015625
2005-11-28,1110.822998046875
2005-11-29,1096.9859619140625
2005-11-30,1099.260986328125
2005-12-01,1098.7469482421875
2005-12-02,1094.2869873046875
2005-12-05,1079.197021484375
2005-12-06,1087.7939453125
2005-12-07,1099.614990234375
2005-12-08,1098.322998046875
2005-12-09,1113.47705078125
2005-12-12,1116.366943359375
2005-12-13,1117.845947265625
2005-12-14,1125.386962890625
2005-12-15,1123.5550537109375
2005-12-16,1127.508056640625
2005-12-19,1131.7509765625
2005-12-20,1136.342041015625
2005-12-21,1130.759033203125
2005-12-22,1135.238037109375
2005-12-23,1144.8709716796875
2005-12-26,1156.822998046875
2005-12-27,1154.2879638671875
2005-12-28,1157.0340576171875
2005-12-29,1169.862060546875
2005-12-30,1161.0570068359375
2006-01-04,1180.9630126953125
2006-01-05,1197.26904296875
2006-01-06,1209.4219970703125
2006-01-09,1215.66796875
2006-01-10,1220.6180419921875
2006-01-11,1211.052978515625
2006-01-12,1226.7039794921875
2006-01-13,1221.458984375
2006-01-16,1202.8690185546875
2006-01-17,1208.43798828125
2006-01-18,1233.3499755859375
2006-01-19,1251.5760498046875
2006-01-20,1255.3079833984375
2006-01-23,1255.7740478515625
2006-01-24,1252.06201171875
2006-01-25,1258.0460205078125
2006-02-06,1287.6259765625
2006-02-07,1282.095947265625
2006-02-08,1290.0550537109375
2006-02-09,1269.4539794921875
2006-02-10,1282.656005859375
2006-02-13,1279.6400146484375
2006-02-14,1286.3270263671875
2006-02-15,1299.166015625
2006-02-16,1270.633056640625
2006-02-17,1267.407958984375
2006-02-20,1267.5419921875
2006-02-21,1288.4189453125
2006-02-22,1284.2259521484375
2006-02-23,1288.8470458984375
2006-02-24,1296.865966796875
2006-02-27,1297.18603515625
2006-02-28,1299.030029296875
2006-03-01,1306.5860595703125
2006-03-02,1285.666015625
2006-03-03,1293.2969970703125
2006-03-06,1288.9549560546875
2006-03-07,1259.916015625
2006-03-08,1250.384033203125
2006-03-09,1245.166015625
2006-03-10,1245.6529541015625
2006-03-13,1259.6739501953125
2006-03-14,1259.0439453125
2006-03-15,1274.81201171875
2006-03-16,1274.18994140625
2006-03-17,1269.4620361328125
2006-03-20,1288.41796875
2006-03-21,1290.39501953125
2006-03-22,1296.7060546875
2006-03-23,1302.45703125
2006-03-24,1294.7039794921875
2006-03-27,1295.9150390625
2006-03-28,1298.791015625
2006-03-29,1305.5670166015625
2006-03-30,1294.718017578125
2006-03-31,1298.2950439453125
2006-04-03,1319.470947265625
2006-04-04,1329.7979736328125
2006-04-05,1340.1619873046875
2006-04-06,1339.737060546875
2006-04-07,1342.9649658203125
2006-04-10,1359.0810546875
2006-04-11,1362.22900390625
2006-04-12,1360.1319580078125
2006-04-13,1332.3299560546875
2006-04-14,1359.5379638671875
2006-04-17,1378.614013671875
2006-04-18,1385.114013671875
2006-04-19,1396.7020263671875
2006-04-20,1385.9000244140625
2006-04-21,1416.79296875
2006-04-24,1409.7860107421875
2006-04-25,1399.7669677734375
2006-04-26,1417.47705078125
2006-04-27,1416.7320556640625
2006-04-28,1440.2230224609375
2006-05-08,1497.10400390625
2006-05-09,1531.1610107421875
2006-05-10,1545.68701171875
2006-05-11,1537.376953125
2006-05-12,1602.83203125
2006-05-15,1664.0880126953125
2006-05-16,1613.2509765625
2006-05-17,1625.14599609375
2006-05-18,1617.281005859375
2006-05-19,1659.5450439453125
2006-05-22,1657.68896484375
2006-05-23,1604.552001953125
2006-05-24,1590.9239501953125
2006-05-25,1591.425048828125
2006-05-26,1613.89404296875
2006-05-29,1648.5379638671875
2006-05-30,1657.2879638671875
2006-05-31,1641.300048828125
2006-06-01,1684.1949462890625
2006-06-02,1669.3990478515625
2006-06-05,1684.6240234375
2006-06-06,1679.1259765625
2006-06-07,1589.5450439453125
2006-06-08,1591.489990234375
2006-06-09,1551.384033203125
2006-06-12,1552.7979736328125
2006-06-13,1548.4949951171875
2006-06-14,1531.3270263671875
2006-06-15,1533.97998046875
2006-06-16,1574.467041015625
2006-06-19,1586.2860107421875
2006-06-20,1592.33203125
2006-06-21,1598.115966796875
2006-06-22,1596.0660400390625
2006-06-23,1605.7110595703125
2006-06-26,1633.448974609375
2006-06-27,1639.551025390625
2006-06-28,1639.2860107421875
2006-06-29,1671.6180419921875
2006-06-30,1672.2110595703125
2006-07-03,1697.281982421875
2006-07-04,1681.5469970703125
2006-07-05,1718.5550537109375
2006-07-06,1741.469970703125
2006-07-07,1730.18994140625
2006-07-10,1734.3289794921875
2006-07-11,1745.8060302734375
2006-07-12,1740.0
2006-07-13,1655.77294921875
2006-07-14,1665.2080078125
2006-07-17,1682.886962890625
2006-07-18,1684.251953125
2006-07-19,1645.1600341796875
2006-07-20,1655.1219482421875
2006-07-21,1665.3280029296875
2006-07-24,1665.9439697265625
2006-07-25,1685.4610595703125
2006-07-26,1686.654052734375
2006-07-27,1675.16796875
2006-07-28,1662.031005859375
2006-07-31,1612.7330322265625
2006-08-01,1600.614013671875
2006-08-02,1600.8719482421875
2006-08-03,1601.0579833984375
2006-08-04,1570.1500244140625
2006-08-07,1547.43603515625
2006-08-08,1580.5770263671875
2006-08-09,1578.5660400390625
2006-08-10,1606.06494140625
2006-08-11,1605.926025390625
2006-08-14,1570.738037109375
2006-08-15,1595.656982421875
2006-08-16,1616.4100341796875
2006-08-17,1603.33203125
2006-08-18,1598.0179443359375
2006-08-21,1601.1500244140625
2006-08-22,1613.35498046875
2006-08-23,1612.39599609375
2006-08-24,1623.0169677734375
2006-08-25,1623.0340576171875
2006-08-28,1650.43798828125
2006-08-29,1651.0240478515625
2006-08-30,1655.1949462890625
2006-08-31,1658.637939453125
2006-09-01,1636.6910400390625
2006-09-04,1657.52001953125
2006-09-05,1664.0780029296875
2006-09-06,1672.1209716796875
2006-09-07,1661.18994140625
2006-09-08,1667.9840087890625
2006-09-11,1674.9659423828125
2006-09-12,1695.862060546875
2006-09-13,1689.3890380859375
2006-09-14,1689.6920166015625
2006-09-15,1721.0450439453125
2006-09-18,1732.987060546875
2006-09-19,1735.240966796875
2006-09-20,1732.4530029296875
2006-09-21,1740.9010009765625
2006-09-22,1725.3609619140625
2006-09-25,1722.365966796875
2006-09-26,1712.636962890625
2006-09-27,1725.0389404296875
2006-09-28,1736.9630126953125
2006-09-29,1752.4239501953125
2006-10-09,1785.385009765625
2006-10-10,1784.862060546875
2006-10-11,1790.10400390625
2006-10-12,1778.1810302734375
2006-10-13,1784.656005859375
2006-10-16,1771.2989501953125
2006-10-17,1763.9010009765625
2006-10-18,1787.18505859375
2006-10-19,1792.2530517578125
2006-10-20,1790.364013671875
2006-10-23,1759.39404296875
2006-10-24,1805.1810302734375
2006-10-25,1806.64599609375
2006-10-26,1810.64599609375
2006-10-27,1807.175048828125
2006-10-30,1809.656005859375
2006-10-31,1837.9930419921875
2006-11-01,1855.7130126953125
2006-11-02,1851.31396484375
2006-11-03,1866.362060546875
2006-11-06,1886.3070068359375
2006-11-07,1889.530029296875
2006-11-08,1866.8170166015625
2006-11-09,1896.4820556640625
2006-11-10,1883.3470458984375
2006-11-13,1863.7650146484375
2006-11-14,1888.239013671875
2006-11-15,1922.93505859375
2006-11-16,1941.5469970703125
2006-11-17,1971.79296875
2006-11-20,2017.279052734375
2006-11-21,2037.552001953125
2006-11-22,2041.35498046875
2006-11-23,2062.362060546875
2006-11-24,2050.81201171875
2006-11-27,2047.2769775390625
2006-11-28,2038.720947265625
2006-11-29,2054.091064453125
2006-11-30,2099.2890625
2006-12-01,2102.049072265625
2006-12-04,2161.64794921875
2006-12-05,2173.284912109375
2006-12-06,2156.60400390625
2006-12-07,2156.75
2006-12-08,2093.637939453125
2006-12-11,2180.49609375
2006-12-12,2218.950927734375
2006-12-13,2223.455078125
2006-12-14,2249.110107421875
2006-12-15,2273.907958984375
2006-12-18,2332.43408203125
2006-12-19,2364.177001953125
2006-12-20,2373.205078125
2006-12-21,2342.93798828125
2006-12-22,2343.66796875
2006-12-25,2435.761962890625
2006-12-26,2479.73193359375
2006-12-27,2536.386962890625
2006-12-28,2567.593994140625
2006-12-29,2675.47412109375
2007-01-04,2715.718994140625
2007-01-05,2641.333984375
2007-01-08,2707.198974609375
2007-01-09,2807.803955078125
2007-01-10,2825.575927734375
2007-01-11,2770.110107421875
2007-01-12,2668.110107421875
2007-01-15,2794.700927734375
2007-01-16,2821.01708984375
2007-01-17,2778.89990234375
2007-01-18,2756.98291015625
2007-01-19,2832.20703125
2007-01-22,2933.18994140625
2007-01-23,2949.14404296875
2007-01-24,2975.12890625
2007-01-25,2857.364990234375
2007-01-26,2882.55810546875
2007-01-29,2945.262939453125
2007-01-30,2930.56201171875
2007-01-31,2786.3349609375
2007-02-01,2785.431884765625
2007-02-02,2673.2119140625
2007-02-05,2612.537109375
2007-02-06,2675.697021484375
2007-02-07,2716.175048828125
2007-02-08,2737.73193359375
2007-02-09,2730.385986328125
2007-02-12,2807.174072265625
2007-02-13,2831.8720703125
2007-02-14,2905.093017578125
2007-02-15,2993.008056640625
2007-02-16,2998.47412109375
2007-02-26,3040.59912109375
2007-02-27,2771.791015625
2007-02-28,2881.072998046875
2007-03-01,2797.18994140625
2007-03-02,2831.52587890625
2007-03-05,2785.305908203125
2007-03-06,2840.175048828125
2007-03-07,2896.593994140625
2007-03-08,2928.014892578125
2007-03-09,2937.909912109375
2007-03-12,2954.9140625
2007-03-13,2964.7939453125
2007-03-14,2906.333984375
2007-03-15,2951.697998046875
2007-03-16,2930.48095703125
2007-03-19,3014.44189453125
2007-03-20,3032.195068359375
2007-03-21,3057.3798828125
2007-03-22,3071.22509765625
2007-03-23,3074.285888671875
2007-03-26,3122.81103515625
2007-03-27,3138.825927734375
2007-03-28,3173.01806640625
2007-03-29,3197.537109375
2007-03-30,3183.98291015625
2007-04-02,3252.594970703125
2007-04-03,3291.299072265625
2007-04-04,3291.5419921875
2007-04-05,3319.139892578125
2007-04-06,3323.5849609375
2007-04-09,3398.949951171875
2007-04-10,3444.291015625
2007-04-11,3495.22412109375
2007-04-12,3531.029052734375
2007-04-13,3518.26708984375
2007-04-16,3596.44091796875
2007-04-17,3611.8701171875
2007-04-18,3612.39599609375
2007-04-19,3449.01611328125
2007-04-20,3584.2041015625
2007-04-23,3710.885986328125
2007-04-24,3720.531982421875
2007-04-25,3743.958984375
2007-04-26,3783.06298828125
2007-04-27,3759.866943359375
2007-04-30,3841.27197265625
2007-05-08,3950.010986328125
2007-05-09,4013.0849609375
2007-05-10,4049.700927734375
2007-05-11,4021.677978515625
2007-05-14,4046.39208984375
2007-05-15,3899.177978515625
2007-05-16,3986.04296875
2007-05-17,4048.29296875
2007-05-18,4030.258056640625
2007-05-21,4072.22509765625
2007-05-22,4110.37890625
2007-05-23,4173.708984375
2007-05-24,4151.1328125
2007-05-25,4179.77587890625
2007-05-28,4272.11083984375
2007-05-29,4334.923828125
2007-05-30,4053.087890625
2007-05-31,4109.65380859375
2007-06-01,4000.741943359375
2007-06-04,3670.40087890625
2007-06-05,3767.10107421875
2007-06-06,3776.31689453125
2007-06-07,3890.802978515625
2007-06-08,3913.135009765625
2007-06-11,3995.679931640625
2007-06-12,4072.137939453125
2007-06-13,4176.47900390625
2007-06-14,4115.208984375
2007-06-15,4132.8681640625
2007-06-18,4253.34814453125
2007-06-19,4269.52392578125
2007-06-20,4181.3232421875
2007-06-21,4230.8232421875
2007-06-22,4091.445068359375
2007-06-25,3941.0810546875
2007-06-26,3973.37109375
2007-06-27,4078.59912109375
2007-06-28,3914.2041015625
2007-06-29,3820.702880859375
2007-07-02,3836.2939453125
2007-07-03,3899.72412109375
2007-07-04,3816.1650390625
2007-07-05,3615.8720703125
2007-07-06,3781.347900390625
2007-07-09,3883.216064453125
2007-07-10,3853.02099609375
2007-07-11,3865.722900390625
2007-07-12,3915.990966796875
2007-07-13,3914.39501953125
2007-07-16,3821.916015625
2007-07-17,3896.19091796875
2007-07-18,3930.06005859375
2007-07-19,3912.94091796875
2007-07-20,4058.85302734375
2007-07-23,4213.36083984375
2007-07-24,4210.3291015625
2007-07-25,4323.9658203125
2007-07-26,4346.4580078125
2007-07-27,4345.35693359375
2007-07-30,4440.76904296875
2007-07-31,4471.0322265625
2007-08-01,4300.56298828125
2007-08-02,4407.72998046875
2007-08-03,4560.77392578125
2007-08-06,4628.10791015625
2007-08-07,4651.22509765625
2007-08-08,4663.162109375
2007-08-09,4754.09521484375
2007-08-10,4749.369140625
2007-08-13,4820.06396484375
2007-08-14,4872.78515625
2007-08-15,4869.8828125
2007-08-16,4765.4482421875
2007-08-17,4656.57421875
2007-08-20,4904.85498046875
2007-08-21,4955.20703125
2007-08-22,4980.0751953125
2007-08-23,5032.494140625
2007-08-24,5107.66796875
2007-08-27,5150.1181640625
2007-08-28,5194.68896484375
2007-08-29,5109.4267578125
2007-08-30,5167.8837890625
2007-08-31,5218.8251953125
2007-09-03,5321.05517578125
2007-09-04,5294.044921875
2007-09-05,5310.7158203125
2007-09-06,5393.66015625
2007-09-07,5277.17578125
2007-09-10,5355.287109375
2007-09-11,5113.9677734375
2007-09-12,5172.626953125
2007-09-13,5273.591796875
2007-09-14,5312.18212890625
2007-09-17,5421.39208984375
2007-09-18,5425.2080078125
2007-09-19,5395.26513671875
2007-09-20,5470.06494140625
2007-09-21,5454.673828125
2007-09-24,5485.01318359375
2007-09-25,5425.8798828125
2007-09-26,5338.52001953125
2007-09-27,5409.40283203125
2007-09-28,5552.30078125
2007-10-08,5692.7548828125
2007-10-09,5715.89208984375
2007-10-10,5771.4638671875
2007-10-11,5913.22998046875
2007-10-12,5903.26416015625
2007-10-15,6030.0859375
2007-10-16,6092.05712890625
2007-10-17,6036.28076171875
2007-10-18,5825.2822265625
2007-10-19,5818.046875
2007-10-22,5667.33203125
2007-10-23,5773.38720703125
2007-10-24,5843.10888671875
2007-10-25,5562.39404296875
2007-10-26,5589.630859375
2007-10-29,5747.9970703125
2007-10-30,5897.19287109375
2007-10-31,5954.76513671875
2007-11-01,5914.28515625
2007-11-02,5777.80908203125
2007-11-05,5634.4521484375
2007-11-06,5536.56884765625
2007-11-07,5601.783203125
2007-11-08,5330.02294921875
2007-11-09,5315.5400390625
2007-11-12,5187.73486328125
2007-11-13,5158.1181640625
2007-11-14,5412.69384765625
2007-11-15,5365.26708984375
2007-11-16,5316.27392578125
2007-11-19,5269.81689453125
2007-11-20,5293.703125
2007-11-21,5214.22509765625
2007-11-22,4984.1611328125
2007-11-23,5032.1298828125
2007-11-26,4958.84912109375
2007-11-27,4861.11083984375
2007-11-28,4803.39404296875
2007-11-29,5003.3330078125
2007-11-30,4871.77783203125
2007-12-03,4868.61083984375
2007-12-04,4915.88916015625
2007-12-05,5042.65380859375
2007-12-06,5035.0732421875
2007-12-07,5091.755859375
2007-12-10,5161.9189453125
2007-12-11,5175.076171875
2007-12-12,5095.54296875
2007-12-13,4958.04296875
2007-12-14,5007.9111328125
2007-12-17,4876.76123046875
2007-12-18,4836.173828125
2007-12-19,4941.7841796875
2007-12-20,5043.53515625
2007-12-21,5101.77880859375
2007-12-24,5234.26220703125
2007-12-25,5201.18115234375
2007-12-26,5233.35107421875
2007-12-27,5308.88916015625
2007-12-28,5261.56298828125
2008-01-02,5272.81396484375
2008-01-03,5319.86083984375
2008-01-04,5361.57421875
2008-01-07,5393.3427734375
2008-01-08,5386.53076171875
2008-01-09,5435.80712890625
2008-01-10,5456.541015625
2008-01-11,5484.6767578125
2008-01-14,5497.90087890625
2008-01-15,5443.791015625
2008-01-16,5290.60595703125
2008-01-17,5151.6259765625
2008-01-18,5180.51416015625
2008-01-21,4914.43505859375
2008-01-22,4559.7509765625
2008-01-23,4703.046875
2008-01-24,4717.73388671875
2008-01-25,4761.68798828125
2008-01-28,4419.2939453125
2008-01-29,4457.94384765625
2008-01-30,4417.84912109375
2008-01-31,4383.39306640625
2008-02-01,4320.76708984375
2008-02-04,4672.169921875
