Date,US,Germany,Japan,China,India,Global Index
1970-12-28,29.234487579736154,,17.523906734990923,,,1.5665773357790345
1970-12-29,29.5522206399771,,17.523906734990923,,,1.577222556135637
1970-12-30,29.613197708758264,,17.523906734990923,,,1.5792655111035052
1970-12-31,29.57468639133506,,,,,0.9908602314610635
1971-01-04,29.253745687031007,,,,,0.9801075432890205
1971-01-05,29.462357634545288,,17.544189000812214,,,1.574891346707296
1971-01-06,29.63887355276257,,17.476285770438285,,,1.5785302692504477
1971-01-07,29.648501382118365,,17.64578010479218,,,1.5845315172854968
1971-01-08,29.58752431333721,,17.998262653977104,,,1.5942980177299333
1971-01-11,29.520127059263352,,,,,0.9890322941605763
1971-01-12,29.75762249484504,,18.451541852910477,,,1.6151834414094397
1971-01-13,29.706270806836436,,18.424114881486734,,,1.612544068004547
1971-01-14,29.78329833884934,,18.465385594668437,,,1.6165074921661406
1971-01-15,29.857113329632654,,,,,1.0003225675193212
1971-01-18,29.97907236436148,,18.49625089511045,,,1.6241007390395512
1971-01-19,30.09140112115125,,18.65366478856171,,,1.6331381050259937
1971-01-20,30.097818857860695,,18.540081516371504,,,1.6295476673832727
1971-01-21,30.229405721945312,,18.629413481071555,,,1.6369492566656467
1971-01-22,30.450853142878497,,18.64026025727321,,,1.6447319624192918
1971-01-25,30.579229914316773,,18.56336182424535,,,1.646456675156314
1971-01-26,30.678720749104386,,18.600311481484873,,,1.6510279309837395
1971-01-27,30.454063235524853,,18.511067789477213,,,1.6405110917818482
1971-01-28,30.556764162958817,,18.539993243679113,,,1.644921057292499
1971-01-29,30.771793847182547,,18.527116195552463,,,1.6516939104393813
1971-02-01,30.945102121336735,,18.562214279244266,,,1.658676286152205
1971-02-02,30.948312213983083,,18.63867350180266,,,1.6613454997850923
1971-02-03,31.012499375410588,,18.781358773579548,,,1.6682764834085695
1971-02-04,31.0092917313475,,18.813195073637868,,,1.6692356481594817
1971-02-05,31.10878256613511,,18.74105690702165,,,1.670152062648439
1971-02-08,31.27567065499659,,18.768307333060612,,,1.6766564134051765
1971-02-09,31.294928762291445,,18.719010263848784,,,1.6756499982444524
1971-02-10,31.25641499628498,,18.86566565379079,,,1.6792731384226942
1971-02-11,31.423305533729714,,,,,1.0527957383022515
1971-02-12,31.590193622591187,,18.959053856355848,,,1.693584790533801
1971-02-15,,,19.10685463830644,,,0.6401495575943646
1971-02-16,31.66401106195775,,19.16541172824937,,,1.702971688845804
1971-02-17,31.51637618322463,,19.107296001768397,,,1.6960782905656646
1971-02-18,31.310974328356696,,19.426530964312995,,,1.6998921162789098
1971-02-19,31.047803048770692,,19.51912686563903,,,1.694177216835927
1971-02-22,30.720444607757198,,19.66640016442777,,,1.6881437054963173
1971-02-23,30.839191101256414,,19.439231467054864,,,1.6845111648632818
1971-02-24,31.0445954047076,,19.26435680445009,,,1.6855340195639277
1971-02-25,31.118410395490912,,19.547875774456145,,,1.697506015020163
1971-02-26,31.051013141417048,,19.686946171829984,,,1.6999073276298737
1971-03-01,31.131248317493064,,19.89533216265601,,,1.7095771930160004
1971-03-02,31.124830580783613,,19.812084554753465,,,1.7065730758145308
1971-03-03,31.115200302844563,,20.005918469289906,,,1.7127445717884773
1971-03-04,31.426513177792813,,20.06491476970229,,,1.725151284419503
1971-03-05,31.760291804099015,,19.898682218981886,,,1.7307646911362677
1971-03-08,31.895086312246733,,20.048158029095415,,,1.7402887871697046
1971-03-09,31.92076215625104,,20.028580868317007,,,1.7404931153777154
1971-03-10,31.86941291682568,,20.332208788248316,,,1.7489453744634467
1971-03-11,31.898296404893088,,20.363162361382717,,,1.7509501350052101
1971-03-12,31.95606582961115,,20.425861808890552,,,1.754986283116406
1971-03-15,32.3219380366311,,20.295256978016294,,,1.7628686012481465
1971-03-16,32.482408388783135,,20.459373137111807,,,1.7737434372957104
1971-03-17,32.453524900715735,,20.43600455654557,,,1.7719928017645146
1971-03-18,32.475990652073676,,20.45522862655441,,,1.7733895633565888
1971-03-19,32.41822122735563,,20.65241259741672,,,1.7780604608813726
1971-03-22,32.29305454856371,,,,,1.0819355134041082
1971-03-23,32.183933435837034,,20.68213250585014,,,1.771206688121075
1971-03-24,31.972113844259656,,20.8478354204162,,,1.7696616106635152
1971-03-25,31.9689037516133,,20.91997143403992,,,1.7719708812711423
1971-03-26,32.07802241575672,,21.076767418644437,,,1.7808799951978573
1971-03-29,32.10369825976102,,21.20578334105565,,,1.7860627355132541
1971-03-30,32.17751569912759,,21.176506949076682,,,1.7875550236119349
1971-03-31,32.19356126519284,,21.1938794455378,,,1.7886746510098963
1971-04-01,32.21923710919714,,21.288591738488734,,,1.7927080941940505
1971-04-02,32.27379644126885,,21.30349475255539,,,1.7950353370077783
1971-04-05,32.347613880635414,,20.93037684677961,,,1.785007676004092
1971-04-06,32.578691579507655,,21.20587161374804,,,1.8019797075621935
1971-04-07,32.72953410230387,,21.313988437987476,,,1.810655793426554
1971-04-08,32.76804541972708,,21.28762073887243,,,1.8110626490830561
1971-04-09,,,21.177475795700488,,,0.7095229444203618
1971-04-12,33.018378777310915,,21.476253023535268,,,1.825769604623502
1971-04-13,33.05047480660793,,21.415932632737004,,,1.8248239852177741
1971-04-14,33.17564148539985,,21.49574191162128,,,1.831691429970341
1971-04-15,33.22378063217885,,21.67061657422605,,,1.8391632087699892
1971-04-16,33.214152802823044,,21.730054238100394,,,1.8408320205202477
1971-04-19,33.38104334026779,,21.51708237325501,,,1.8392881274040183
1971-04-20,33.25266656882951,,20.941400168366044,,,1.8156995749840592
1971-04-21,33.172431392753495,,21.444593268861734,,,1.8298702133923015
1971-04-22,33.23661855418101,,21.314606346834218,,,1.8276656805984286
1971-04-23,33.39388126226993,,21.458703981689364,,,1.8377623550047626
1971-04-26,33.358577588909824,,21.490449856062792,,,1.8376431557178865
1971-04-27,33.56718708784086,,21.569817771485113,,,1.8472914530376283
1971-04-28,33.62495651255892,,21.6122360296679,,,1.8506481070813976
1971-04-29,33.580025009843006,,,,,1.12505373390772
1971-04-30,33.36178523297293,,21.766032895723615,,,1.8469836639399726
1971-05-03,33.14996564139554,,,,,1.1106451711347025
1971-05-04,33.310435993547564,,,,,1.116021515220724
1971-05-05,33.307225900901216,,,,,1.1159139653687835
1971-05-06,33.13070998268394,,21.8849964961647,,,1.8432275133641773
1971-05-07,33.015171133247826,,21.559941994899763,,,1.8284660236334271
1971-05-10,32.851490688449445,,21.07853071949977,,,1.806853090101978
1971-05-11,32.93493595717181,,21.185678697115396,,,1.81323866138691
1971-05-12,33.02479896260362,,21.440625303689117,,,1.8247910453223115
1971-05-13,32.95740170852976,,21.41178812217961,,,1.8215668395317608
1971-05-14,32.803349093087185,,21.29882060584364,,,1.8126206878776772
1971-05-17,32.31552029992165,,21.320163220469876,,,1.7969916936518495
1971-05-18,32.360451802637556,,21.087349376768916,,,1.7906969476176045
1971-05-19,32.43747688606722,,20.864236917261014,,,1.7858024858688293
1971-05-20,32.51450196949689,,21.063451160048327,,,1.7950575142769816
1971-05-21,32.41180104206291,,21.034349160461648,,,1.7906416338498201
1971-05-24,32.13579184047477,,21.15137291466262,,,1.7853150395078716
1971-05-25,31.923972248897392,,21.206842613364348,,,1.7800767458876536
1971-05-26,31.962483566320596,,21.242382060518107,,,1.7825577175117548
1971-05-27,31.90150649753944,,21.342737346804594,,,1.7838770319144694
1971-05-28,31.975321488322745,,21.453323653438485,,,1.790055150249278
1971-05-31,,,21.66153309887973,,,0.7257406356283783
1971-06-01,32.15825759183273,,21.658180889561354,,,1.8030476463719165
1971-06-02,32.40217321270712,,21.834377489559497,,,1.8171229432966316
1971-06-03,32.41822122735563,,21.816563629636423,,,1.8170637810172985
1971-06-04,32.51129432543379,,21.961894929192553,,,1.825051200849769
1971-06-07,32.443894622776675,,22.100084752634974,,,1.8274229289735553
1971-06-08,32.19677135783919,,22.084652102413973,,,1.8186263449143705
1971-06-09,32.18714352848338,,22.125481452133716,,,1.819671710037796
1971-06-10,32.299472285273154,,22.2568807372395,,,1.8278374914364766
1971-06-11,32.43747688606722,,22.300532660123274,,,1.833923649805702
1971-06-14,32.16467777712543,,22.324342604151468,,,1.8255816015312742
1971-06-15,32.19677135783919,,22.418172170178483,,,1.8298004878002567
1971-06-16,32.260958519266694,,22.532110686130753,,,1.8357683498963155
1971-06-17,32.25454078255724,,22.761219229743773,,,1.8432293069307535
1971-06-18,31.763501896745368,,22.79173143941622,,,1.8277999778458913
1971-06-21,31.410467611727565,,22.818981865455182,,,1.8168850262672793
1971-06-22,31.320602157712493,,22.810163208186033,,,1.8135787473754341
1971-06-23,31.58377588588174,,22.93282995572256,,,1.8265058154094296
1971-06-24,31.493910431866666,,22.791907984800996,,,1.818773592038905
1971-06-25,31.44897892915076,,22.931331472944407,,,1.8219394193722198
1971-06-28,31.368743753074746,,23.179487541181484,,,1.8275653838160089
1971-06-29,31.715360301383107,,23.15020899621002,,,1.8381973683204977
1971-06-30,31.676846535376654,,23.25788660997999,,,1.8405146103462247
1971-07-01,32.02346308368501,,23.378790056661188,,,1.8561782412066943
1971-07-02,32.02346308368501,,23.344749092285586,,,1.8550377443170891
1971-07-05,,,23.196948310334992,,,0.7771826645202601
1971-07-06,32.017045346975564,,22.67603177560112,,,1.8324182491710859
1971-07-07,32.10690835240737,,23.256121156132163,,,1.8548641059906374
1971-07-08,32.203189094548634,,23.27014359626741,,,1.8585596662841664
1971-07-09,32.31552029992165,,23.453836916141324,,,1.868477571269636
1971-07-12,32.357241709991214,,23.690616572022403,,,1.8778083762363749
1971-07-13,31.933600078253193,,23.597404914842127,,,1.8604918994794466
1971-07-14,31.84373707282138,,23.681182158899016,,,1.8602880042007348
1971-07-15,31.86299273153298,,23.494666265861074,,,1.8546841742122826
1971-07-16,31.808433399461272,,23.553574293581075,,,1.854829871431844
1971-07-19,31.750663974743215,,23.745380089185,,,1.8593205804024415
1971-07-20,31.875830653535132,,,,,1.0679569859658518
1971-07-21,31.86299273153298,,23.308944827054656,,,1.8484618263094854
1971-07-22,31.808433399461272,,23.537261069428652,,,1.8542833187196475
1971-07-23,31.75387406738956,,23.55789750251575,,,1.853146777452736
1971-07-26,31.497120524513022,,23.579679327611444,,,1.8452743649582675
1971-07-27,31.3815816750769,,23.61636416677379,,,1.8426324670244183
