Price,Japan
Ticker,^N225
Date,
1998-11-24,15164.6396484375
1998-11-25,15073.4697265625
1998-11-26,15207.76953125
1998-11-27,15069.3896484375
1998-11-30,14883.7001953125
1998-12-01,14835.41015625
1998-12-02,14986.6201171875
1998-12-03,14697.080078125
1998-12-04,14639.9697265625
1998-12-07,14723.490234375
1998-12-08,14808.2001953125
1998-12-09,14931.900390625
1998-12-10,14807.7998046875
1998-12-11,14405.6396484375
1998-12-14,14111.6201171875
1998-12-15,14011.1904296875
1998-12-16,14096.2998046875
1998-12-17,14126.990234375
1998-12-18,14194.2900390625
1998-12-21,14152.9501953125
1998-12-22,13779.4501953125
1998-12-24,13706.73046875
1998-12-25,13797.9501953125
1998-12-28,13709.0595703125
1998-12-29,13846.900390625
1998-12-30,13842.169921875
1999-01-04,13415.8896484375
1999-01-05,13232.740234375
1999-01-06,13468.4599609375
1999-01-07,13536.5595703125
1999-01-08,13391.8095703125
1999-01-11,13368.48046875
1999-01-12,13360.9697265625
1999-01-13,13403.599609375
1999-01-14,13738.8603515625
1999-01-18,13805.0595703125
1999-01-19,13770.4404296875
1999-01-20,14028.0498046875
1999-01-21,14245.419921875
1999-01-22,14154.400390625
1999-01-25,14208.8095703125
1999-01-26,14382.009765625
1999-01-27,14450.0595703125
1999-01-28,14342.3203125
1999-01-29,14499.25
1999-02-01,14465.1796875
1999-02-02,14349.830078125
1999-02-03,14161.3095703125
1999-02-04,14086.849609375
1999-02-05,13898.080078125
1999-02-08,13992.490234375
1999-02-09,13902.66015625
1999-02-10,13952.400390625
1999-02-12,13973.6904296875
1999-02-15,14054.7197265625
1999-02-16,14232.6396484375
1999-02-17,14158.669921875
1999-02-18,14146.7900390625
1999-02-19,14098.0400390625
1999-02-22,14256.669921875
1999-02-23,14500.650390625
1999-02-24,14355.4501953125
1999-02-25,14470.4501953125
1999-02-26,14367.5400390625
1999-03-01,14221.75
1999-03-02,13921.0595703125
1999-03-03,14170.3603515625
1999-03-04,14183.4501953125
1999-03-05,14894.0
1999-03-08,14779.0498046875
1999-03-09,15096.7001953125
1999-03-10,15480.0
1999-03-11,15502.1396484375
1999-03-12,15488.8603515625
1999-03-15,15779.599609375
1999-03-16,16072.8203125
1999-03-17,16268.1103515625
1999-03-18,15717.919921875
1999-03-19,16378.7802734375
1999-03-23,16019.099609375
1999-03-24,15515.4697265625
1999-03-25,15986.0400390625
1999-03-26,16016.990234375
1999-03-29,16008.83984375
1999-03-30,15859.1201171875
1999-03-31,15836.58984375
1999-04-01,16327.5595703125
1999-04-02,16290.1904296875
1999-04-05,16334.7802734375
1999-04-06,16479.7109375
1999-04-07,16554.5
1999-04-08,16846.689453125
1999-04-09,16855.630859375
1999-04-12,16507.400390625
1999-04-13,16715.16015625
1999-04-14,16764.6796875
1999-04-15,16727.080078125
1999-04-16,16851.580078125
1999-04-19,16674.2109375
1999-04-20,16697.109375
1999-04-21,16495.01953125
1999-04-22,16665.880859375
1999-04-23,16923.25
1999-04-26,16918.509765625
1999-04-27,16957.26953125
1999-04-28,16942.240234375
1999-04-30,16701.529296875
1999-05-06,17300.609375
1999-05-07,16946.51953125
1999-05-10,16977.009765625
1999-05-11,16743.1796875
1999-05-12,16947.359375
1999-05-13,16851.25
1999-05-14,16810.390625
1999-05-17,16421.01953125
1999-05-18,16378.6201171875
1999-05-19,16128.1796875
1999-05-20,16199.990234375
1999-05-21,16292.98046875
1999-05-24,16390.490234375
1999-05-25,16214.23046875
1999-05-26,16230.51953125
1999-05-27,16177.1904296875
1999-05-28,15972.6796875
1999-05-31,16111.650390625
1999-06-01,16408.5
1999-06-02,16417.990234375
1999-06-03,16227.5
1999-06-04,16300.75
1999-06-07,16475.890625
1999-06-08,16562.919921875
1999-06-09,16622.5
1999-06-10,17102.619140625
1999-06-11,17198.55078125
1999-06-14,17188.8203125
1999-06-15,17282.0
1999-06-16,17210.1796875
1999-06-17,17470.44921875
1999-06-18,17431.259765625
1999-06-21,17738.849609375
1999-06-22,17777.619140625
1999-06-23,17586.75
1999-06-24,17628.3203125
1999-06-25,17436.51953125
1999-06-28,17610.580078125
1999-06-29,17782.7890625
1999-06-30,17529.740234375
1999-07-01,17860.75
1999-07-02,17932.470703125
1999-07-05,18135.060546875
1999-07-06,18050.73046875
1999-07-07,17958.900390625
