Price,US
Ticker,
Date,
1993-08-30,461.8999938964844
1993-08-31,463.55999755859375
1993-09-01,463.1499938964844
1993-09-02,461.2999877929688
1993-09-03,461.3399963378906
1993-09-07,458.5199890136719
1993-09-08,456.6499938964844
1993-09-09,457.5
1993-09-10,461.7200012207031
1993-09-13,462.05999755859375
1993-09-14,459.8999938964844
1993-09-15,461.6000061035156
1993-09-16,459.4299926757813
1993-09-17,458.8299865722656
1993-09-20,455.0499877929688
1993-09-21,452.9500122070313
1993-09-22,456.2000122070313
1993-09-23,457.739990234375
1993-09-24,457.6300048828125
1993-09-27,461.7999877929688
1993-09-28,461.5299987792969
1993-09-29,460.1099853515625
1993-09-30,458.9299926757813
1993-10-01,461.2799987792969
1993-10-04,461.3399963378906
1993-10-05,461.2000122070313
1993-10-06,460.739990234375
1993-10-07,459.1799926757813
1993-10-08,460.30999755859375
1993-10-11,460.8800048828125
1993-10-12,461.1199951171875
1993-10-13,461.489990234375
1993-10-14,466.8299865722656
1993-10-15,469.5
1993-10-18,468.4500122070313
1993-10-19,466.2099914550781
1993-10-20,466.0700073242188
1993-10-21,465.3599853515625
1993-10-22,463.2699890136719
1993-10-25,464.2000122070313
1993-10-26,464.2999877929688
1993-10-27,464.6099853515625
1993-10-28,467.7300109863281
1993-10-29,467.8299865722656
1993-11-01,469.1000061035156
1993-11-02,468.4400024414063
1993-11-03,463.0199890136719
1993-11-04,457.489990234375
1993-11-05,459.5700073242188
1993-11-08,460.2099914550781
1993-11-09,460.3299865722656
1993-11-10,463.7200012207031
1993-11-11,462.6400146484375
1993-11-12,465.3900146484375
1993-11-15,463.75
1993-11-16,466.739990234375
1993-11-17,464.80999755859375
1993-11-18,463.6199951171875
1993-11-19,462.6000061035156
1993-11-22,459.1300048828125
1993-11-23,461.0299987792969
1993-11-24,462.3599853515625
1993-11-26,463.05999755859375
1993-11-29,461.8999938964844
1993-11-30,461.7900085449219
1993-12-01,461.8900146484375
1993-12-02,463.1099853515625
1993-12-03,464.8900146484375
1993-12-06,466.4299926757813
1993-12-07,466.760009765625
1993-12-08,466.2900085449219
1993-12-09,464.1799926757813
1993-12-10,463.9299926757813
1993-12-13,465.7000122070313
1993-12-14,463.05999755859375
1993-12-15,461.8399963378906
1993-12-16,463.3399963378906
1993-12-17,466.3800048828125
1993-12-20,465.8500061035156
1993-12-21,465.2999877929688
1993-12-22,467.3200073242188
1993-12-23,467.3800048828125
1993-12-27,470.5400085449219
1993-12-28,470.9400024414063
1993-12-29,470.5799865722656
1993-12-30,468.6400146484375
1993-12-31,466.4500122070313
1994-01-03,465.4400024414063
1994-01-04,466.8900146484375
1994-01-05,467.5499877929688
1994-01-06,467.1199951171875
1994-01-07,469.8999938964844
1994-01-10,475.2699890136719
1994-01-11,474.1300048828125
1994-01-12,474.1700134277344
1994-01-13,472.4700012207031
1994-01-14,474.9100036621094
1994-01-17,473.2999877929688
1994-01-18,474.25
1994-01-19,474.2999877929688
1994-01-20,474.9800109863281
1994-01-21,474.7200012207031
1994-01-24,471.9700012207031
1994-01-25,470.9200134277344
1994-01-26,473.2000122070313
1994-01-27,477.0499877929688
1994-01-28,478.7000122070313
1994-01-31,481.6099853515625
1994-02-01,479.6199951171875
1994-02-02,482.0
1994-02-03,480.7099914550781
1994-02-04,469.80999755859375
1994-02-07,471.760009765625
1994-02-08,471.0499877929688
1994-02-09,472.7699890136719
1994-02-10,468.9299926757813
1994-02-11,470.1799926757813
1994-02-14,470.2300109863281
1994-02-15,472.5199890136719
1994-02-16,472.7900085449219
1994-02-17,470.3399963378906
1994-02-18,467.6900024414063
1994-02-22,471.4599914550781
1994-02-23,470.6900024414063
1994-02-24,464.260009765625
1994-02-25,466.0700073242188
1994-02-28,467.1400146484375
1994-03-01,464.4400024414063
1994-03-02,464.80999755859375
1994-03-03,463.010009765625
1994-03-04,464.739990234375
1994-03-07,466.9100036621094
1994-03-08,465.8800048828125
1994-03-09,467.05999755859375
1994-03-10,463.8999938964844
1994-03-11,466.4400024414063
1994-03-14,467.3900146484375
1994-03-15,467.010009765625
1994-03-16,469.4200134277344
1994-03-17,470.8999938964844
1994-03-18,471.05999755859375
1994-03-21,468.5400085449219
1994-03-22,468.7999877929688
1994-03-23,468.5400085449219
1994-03-24,464.3500061035156
1994-03-25,460.5799865722656
1994-03-28,460.0
1994-03-29,452.4800109863281
1994-03-30,445.5499877929688
1994-03-31,445.7699890136719
1994-04-04,438.9200134277344
1994-04-05,448.2900085449219
1994-04-06,448.0499877929688
1994-04-07,450.8800048828125
1994-04-08,447.1000061035156
1994-04-11,449.8699951171875
1994-04-12,447.5700073242188
1994-04-13,446.260009765625
1994-04-14,446.3800048828125
1994-04-15,446.1799926757813
1994-04-18,442.4599914550781
1994-04-19,442.5400085449219
1994-04-20,441.9599914550781
1994-04-21,448.7300109863281
1994-04-22,447.6300048828125
1994-04-25,452.7099914550781
1994-04-26,451.8699951171875
1994-04-28,449.1000061035156
1994-04-29,450.9100036621094
1994-05-02,453.0199890136719
1994-05-03,453.0299987792969
1994-05-04,451.7200012207031
1994-05-05,451.3800048828125
1994-05-06,447.8200073242188
1994-05-09,442.3200073242188
1994-05-10,446.010009765625
1994-05-11,441.489990234375
1994-05-12,443.75
1994-05-13,444.1400146484375
1994-05-16,444.489990234375
1994-05-17,449.3699951171875
1994-05-18,453.6900024414063
1994-05-19,456.4800109863281
1994-05-20,454.9200134277344
1994-05-23,453.2000122070313
1994-05-24,454.80999755859375
1994-05-25,456.3399963378906
1994-05-26,457.05999755859375
1994-05-27,457.3299865722656
1994-05-31,456.5
1994-06-01,457.6300048828125
1994-06-02,457.6499938964844
1994-06-03,460.1300048828125
1994-06-06,458.8800048828125
1994-06-07,458.2099914550781
1994-06-08,457.05999755859375
1994-06-09,457.8599853515625
1994-06-10,458.6700134277344
1994-06-13,459.1000061035156
1994-06-14,462.3699951171875
1994-06-15,460.6099853515625
1994-06-16,461.9299926757813
1994-06-17,458.4500122070313
1994-06-20,455.4800109863281
1994-06-21,451.3399963378906
1994-06-22,453.0899963378906
1994-06-23,449.6300048828125
1994-06-24,442.7999877929688
1994-06-27,447.30999755859375
1994-06-28,446.0700073242188
1994-06-29,447.6300048828125
1994-06-30,444.2699890136719
1994-07-01,446.2000122070313
1994-07-05,446.3699951171875
1994-07-06,446.1300048828125
1994-07-07,448.3800048828125
1994-07-08,449.5499877929688
1994-07-11,448.05999755859375
1994-07-12,447.9500122070313
1994-07-13,448.7300109863281
1994-07-14,453.4100036621094
1994-07-15,454.1600036621094
1994-07-18,455.2200012207031
1994-07-19,453.8599853515625
1994-07-20,451.6000061035156
1994-07-21,452.6099853515625
1994-07-22,453.1099853515625
1994-07-25,454.25
1994-07-26,453.3599853515625
1994-07-27,452.5700073242188
1994-07-28,454.239990234375
1994-07-29,458.260009765625
1994-08-01,461.010009765625
1994-08-02,460.55999755859375
1994-08-03,461.4500122070313
1994-08-04,458.3999938964844
1994-08-05,457.0899963378906
1994-08-08,457.8900146484375
1994-08-09,457.9200134277344
1994-08-10,460.2999877929688
1994-08-11,458.8800048828125
1994-08-12,461.9400024414063
1994-08-15,461.2300109863281
1994-08-16,465.010009765625
1994-08-17,465.1700134277344
1994-08-18,463.1700134277344
1994-08-19,463.6799926757813
1994-08-22,462.3200073242188
1994-08-23,464.510009765625
1994-08-24,469.0299987792969
1994-08-25,468.0799865722656
1994-08-26,473.7999877929688
1994-08-29,474.5899963378906
1994-08-30,476.0700073242188
1994-08-31,475.489990234375
1994-09-01,473.1700134277344
1994-09-02,470.989990234375
1994-09-06,471.8599853515625
1994-09-07,470.989990234375
1994-09-08,473.1400146484375
1994-09-09,468.1799926757813
1994-09-12,466.2099914550781
1994-09-13,467.510009765625
1994-09-14,468.7999877929688
1994-09-15,474.80999755859375
1994-09-16,471.1900024414063
1994-09-19,470.8500061035156
1994-09-20,463.3599853515625
1994-09-21,461.4599914550781
1994-09-22,461.2699890136719
1994-09-23,459.6700134277344
1994-09-26,460.8200073242188
1994-09-27,462.0499877929688
1994-09-28,464.8399963378906
1994-09-29,462.239990234375
1994-09-30,462.7099914550781
1994-10-03,461.739990234375
1994-10-04,454.5899963378906
1994-10-05,453.5199890136719
1994-10-06,452.3599853515625
1994-10-07,455.1000061035156
1994-10-10,459.0400085449219
1994-10-11,465.7900085449219
1994-10-12,465.4700012207031
1994-10-13,467.7900085449219
1994-10-14,469.1000061035156
1994-10-17,468.9599914550781
1994-10-18,467.6600036621094
1994-10-19,470.2799987792969
1994-10-20,466.8500061035156
1994-10-21,464.8900146484375
1994-10-24,460.8299865722656
1994-10-25,461.5299987792969
1994-10-26,462.6199951171875
1994-10-27,465.8500061035156
1994-10-28,473.7699890136719
1994-10-31,472.3500061035156
1994-11-01,468.4200134277344
1994-11-02,466.510009765625
1994-11-03,467.9100036621094
1994-11-04,462.2799987792969
1994-11-07,463.0700073242188
1994-11-08,465.6499938964844
1994-11-09,465.3999938964844
1994-11-10,464.3699951171875
1994-11-11,462.3500061035156
1994-11-14,466.0400085449219
1994-11-15,465.0299987792969
1994-11-16,465.6199951171875
1994-11-17,463.5700073242188
1994-11-18,461.4700012207031
1994-11-21,458.2999877929688
1994-11-22,450.0899963378906
1994-11-23,449.9299926757813
1994-11-25,452.2900085449219
1994-11-28,454.1600036621094
1994-11-29,455.1700134277344
1994-11-30,453.6900024414063
1994-12-01,448.9200134277344
1994-12-02,453.2999877929688
1994-12-05,453.3200073242188
1994-12-06,453.1099853515625
1994-12-07,451.2300109863281
1994-12-08,445.4500122070313
1994-12-09,446.9599914550781
1994-12-12,449.4700012207031
1994-12-13,450.1499938964844
1994-12-14,454.9700012207031
1994-12-15,455.3399963378906
1994-12-16,458.7999877929688
1994-12-19,457.9100036621094
1994-12-20,457.1000061035156
1994-12-21,459.6099853515625
1994-12-22,459.6799926757813
1994-12-23,459.8299865722656
1994-12-27,462.4700012207031
1994-12-28,460.8599853515625
1994-12-29,461.1700134277344
1994-12-30,459.2699890136719
1995-01-03,459.1099853515625
1995-01-04,460.7099914550781
1995-01-05,460.3399963378906
1995-01-06,460.6799926757813
1995-01-09,460.8299865722656
1995-01-10,461.6799926757813
1995-01-11,461.6600036621094
1995-01-12,461.6400146484375
1995-01-13,465.9700012207031
1995-01-16,469.3800048828125
1995-01-17,470.0499877929688
1995-01-18,469.7099914550781
1995-01-19,466.9500122070313
1995-01-20,464.7799987792969
1995-01-23,465.8200073242188
1995-01-24,465.8599853515625
1995-01-25,467.4400024414063
1995-01-26,468.3200073242188
1995-01-27,470.3900146484375
1995-01-30,468.510009765625
1995-01-31,470.4200134277344
1995-02-01,470.3999938964844
1995-02-02,472.7900085449219
1995-02-03,478.6499938964844
1995-02-06,481.1400146484375
1995-02-07,480.80999755859375
1995-02-08,481.1900024414063
1995-02-09,480.1900024414063
1995-02-10,481.4599914550781
1995-02-13,481.6499938964844
1995-02-14,482.5499877929688
1995-02-15,484.5400085449219
1995-02-16,485.2200012207031
1995-02-17,481.9700012207031
1995-02-21,482.7200012207031
1995-02-22,485.0700073242188
1995-02-23,486.9100036621094
1995-02-24,488.1099853515625
1995-02-27,483.80999755859375
1995-02-28,487.3900146484375
1995-03-01,485.6499938964844
1995-03-02,485.1300048828125
1995-03-03,485.4200134277344
1995-03-06,485.6300048828125
1995-03-07,482.1199951171875
1995-03-08,483.1400146484375
1995-03-09,483.1600036621094
1995-03-10,489.5700073242188
1995-03-13,490.0499877929688
1995-03-14,492.8900146484375
1995-03-15,491.8800048828125
1995-03-16,495.4100036621094
1995-03-17,495.5199890136719
1995-03-20,496.1400146484375
1995-03-21,495.0700073242188
1995-03-22,495.6700134277344
1995-03-23,495.9500122070313
1995-03-24,500.9700012207031
1995-03-27,503.2000122070313
1995-03-28,503.8999938964844
1995-03-29,503.1199951171875
1995-03-30,502.2200012207031
1995-03-31,500.7099914550781
1995-04-03,501.8500061035156
1995-04-04,505.239990234375
1995-04-05,505.5700073242188
1995-04-06,506.0799865722656
1995-04-07,506.4200134277344
1995-04-10,507.010009765625
1995-04-11,505.5299987792969
1995-04-12,507.1700134277344
1995-04-13,509.2300109863281
1995-04-17,506.1300048828125
1995-04-18,505.3699951171875
1995-04-19,504.9200134277344
1995-04-20,505.2900085449219
1995-04-21,508.489990234375
1995-04-24,512.8900146484375
1995-04-25,512.0999755859375
1995-04-26,512.6599731445312
1995-04-27,513.5499877929688
1995-04-28,514.7100219726562
1995-05-01,514.260009765625
1995-05-02,514.8599853515625
1995-05-03,520.47998046875
1995-05-04,520.5399780273438
1995-05-05,520.1199951171875
1995-05-08,523.9600219726562
1995-05-09,523.5599975585938
1995-05-10,524.3599853515625
1995-05-11,524.3699951171875
1995-05-12,525.5499877929688
1995-05-15,527.739990234375
1995-05-16,528.1900024414062
1995-05-17,527.0700073242188
1995-05-18,519.5800170898438
1995-05-19,519.1900024414062
1995-05-22,523.6500244140625
1995-05-23,528.5900268554688
1995-05-24,528.6099853515625
1995-05-25,528.5900268554688
1995-05-26,523.6500244140625
1995-05-30,523.5800170898438
1995-05-31,533.4000244140625
1995-06-01,533.489990234375
1995-06-02,532.510009765625
1995-06-05,535.5999755859375
1995-06-06,535.5499877929688
1995-06-07,533.1300048828125
1995-06-08,532.3499755859375
1995-06-09,527.9400024414062
1995-06-12,530.8800048828125
1995-06-13,536.0499877929688
1995-06-14,536.469970703125
1995-06-15,537.1199951171875
1995-06-16,539.8300170898438
1995-06-19,545.219970703125
1995-06-20,544.97998046875
1995-06-21,543.97998046875
1995-06-22,551.0700073242188
1995-06-23,549.7100219726562
1995-06-26,544.1300048828125
1995-06-27,542.4299926757812
1995-06-28,544.72998046875
1995-06-29,543.8699951171875
1995-06-30,544.75
1995-07-03,547.0900268554688
1995-07-05,547.260009765625
1995-07-06,553.989990234375
1995-07-07,556.3699951171875
1995-07-10,557.1900024414062
1995-07-11,554.780029296875
1995-07-12,560.8900146484375
1995-07-13,561.0
1995-07-14,559.8900146484375
1995-07-17,562.719970703125
1995-07-18,558.4600219726562
1995-07-19,550.97998046875
1995-07-20,553.5399780273438
1995-07-21,553.6199951171875
1995-07-24,556.6300048828125
1995-07-25,561.0999755859375
1995-07-26,561.6099853515625
1995-07-27,565.219970703125
1995-07-28,562.9299926757812
1995-07-31,562.0599975585938
1995-08-01,559.6400146484375
1995-08-02,558.7999877929688
1995-08-03,558.75
1995-08-04,558.9400024414062
1995-08-07,560.030029296875
1995-08-08,560.3900146484375
1995-08-09,559.7100219726562
1995-08-10,557.4500122070312
1995-08-11,555.1099853515625
1995-08-14,559.739990234375
1995-08-15,558.5700073242188
1995-08-16,559.969970703125
1995-08-17,559.0399780273438
1995-08-18,559.2100219726562
1995-08-21,558.1099853515625
1995-08-22,559.52001953125
1995-08-23,557.1400146484375
1995-08-24,557.4600219726562
1995-08-25,560.0999755859375
1995-08-28,559.0499877929688
1995-08-29,560.0
1995-08-30,560.9199829101562
1995-08-31,561.8800048828125
1995-09-01,563.8400268554688
1995-09-05,569.1699829101562
1995-09-06,570.1699829101562
1995-09-07,570.2899780273438
1995-09-08,572.6799926757812
1995-09-11,573.9099731445312
1995-09-12,576.510009765625
1995-09-13,578.77001953125
1995-09-14,583.6099853515625
1995-09-15,583.3499755859375
1995-09-18,582.77001953125
1995-09-19,584.2000122070312
1995-09-20,586.77001953125
1995-09-21,583.0
1995-09-22,581.72998046875
1995-09-25,581.8099975585938
1995-09-26,581.4099731445312
1995-09-27,581.0399780273438
1995-09-28,585.8699951171875
1995-09-29,584.4099731445312
1995-10-02,581.719970703125
1995-10-03,582.3400268554688
1995-10-04,581.469970703125
1995-10-05,582.6300048828125
1995-10-06,582.489990234375
1995-10-09,578.3699951171875
1995-10-10,577.52001953125
1995-10-11,579.4600219726562
1995-10-12,583.0999755859375
1995-10-13,584.5
1995-10-16,583.030029296875
1995-10-17,586.780029296875
1995-10-18,587.4400024414062
1995-10-19,590.6500244140625
1995-10-20,587.4600219726562
1995-10-23,585.0599975585938
1995-10-24,586.5399780273438
1995-10-25,582.469970703125
1995-10-26,576.719970703125
1995-10-27,579.7000122070312
1995-10-30,583.25
1995-10-31,581.5
1995-11-01,584.219970703125
1995-11-02,589.719970703125
1995-11-03,590.5700073242188
1995-11-06,588.4600219726562
1995-11-07,586.3200073242188
1995-11-08,591.7100219726562
1995-11-09,593.260009765625
1995-11-10,592.719970703125
1995-11-13,592.2999877929688
1995-11-14,589.2899780273438
1995-11-15,593.9600219726562
1995-11-16,597.3400268554688
1995-11-17,600.0700073242188
1995-11-20,596.8499755859375
1995-11-21,600.239990234375
1995-11-22,598.4000244140625
1995-11-24,599.969970703125
1995-11-27,601.3200073242188
1995-11-28,606.4500122070312
1995-11-29,607.6400146484375
1995-11-30,605.3699951171875
1995-12-01,606.97998046875
1995-12-04,613.6799926757812
1995-12-05,617.6799926757812
1995-12-06,620.1799926757812
1995-12-07,616.1699829101562
1995-12-08,617.47998046875
1995-12-11,619.52001953125
1995-12-12,618.780029296875
1995-12-13,621.6900024414062
1995-12-14,616.9199829101562
1995-12-15,616.3400268554688
1995-12-18,606.8099975585938
1995-12-19,611.9299926757812
1995-12-20,605.9400024414062
1995-12-21,610.489990234375
1995-12-22,611.9500122070312
1995-12-26,614.2999877929688
1995-12-27,614.530029296875
1995-12-28,614.1199951171875
1995-12-29,615.9299926757812
1996-01-02,620.72998046875
1996-01-03,621.3200073242188
1996-01-04,617.7000122070312
1996-01-05,616.7100219726562
1996-01-08,618.4600219726562
1996-01-09,609.4500122070312
1996-01-10,598.47998046875
1996-01-11,602.6900024414062
1996-01-12,601.8099975585938
1996-01-15,599.8200073242188
1996-01-16,608.4400024414062
1996-01-17,606.3699951171875
1996-01-18,608.239990234375
1996-01-19,611.8300170898438
1996-01-22,613.4000244140625
1996-01-23,612.7899780273438
1996-01-24,619.9600219726562
1996-01-25,617.030029296875
1996-01-26,621.6199951171875
1996-01-29,624.219970703125
1996-01-30,630.1500244140625
1996-01-31,636.02001953125
1996-02-01,638.4600219726562
1996-02-02,635.8400268554688
1996-02-05,641.4299926757812
1996-02-06,646.3300170898438
1996-02-07,649.9299926757812
1996-02-08,656.0700073242188
1996-02-09,656.3699951171875
1996-02-12,661.4500122070312
1996-02-13,660.510009765625
1996-02-14,655.5800170898438
1996-02-15,651.3200073242188
1996-02-16,647.97998046875
1996-02-20,640.6500244140625
1996-02-21,648.0999755859375
1996-02-22,658.8599853515625
1996-02-23,659.0800170898438
1996-02-26,650.4600219726562
1996-02-27,647.239990234375
1996-02-28,644.75
1996-02-29,640.4299926757812
1996-03-01,644.3699951171875
1996-03-04,650.8099975585938
1996-03-05,655.7899780273438
1996-03-06,652.0
1996-03-07,653.6500244140625
1996-03-08,633.5
1996-03-11,640.02001953125
1996-03-12,637.0900268554688
1996-03-13,638.5499877929688
1996-03-14,640.8699951171875
1996-03-15,641.4299926757812
1996-03-18,652.6500244140625
1996-03-19,651.6900024414062
1996-03-20,649.97998046875
1996-03-21,649.1900024414062
1996-03-22,650.6199951171875
1996-03-25,650.0399780273438
1996-03-26,652.969970703125
1996-03-27,648.9099731445312
1996-03-28,648.9400024414062
1996-03-29,645.5
1996-04-01,653.72998046875
1996-04-02,655.260009765625
1996-04-03,655.8800048828125
1996-04-04,655.8599853515625
1996-04-08,644.239990234375
1996-04-09,642.1900024414062
1996-04-10,633.5
1996-04-11,631.1799926757812
1996-04-12,636.7100219726562
1996-04-15,642.489990234375
1996-04-16,645.0
1996-04-17,641.6099853515625
1996-04-18,643.6099853515625
1996-04-19,645.0700073242188
1996-04-22,647.8900146484375
1996-04-23,651.5800170898438
1996-04-24,650.1699829101562
1996-04-25,652.8699951171875
1996-04-26,653.4600219726562
1996-04-29,654.1599731445312
1996-04-30,654.1699829101562
1996-05-01,654.5800170898438
1996-05-02,643.3800048828125
1996-05-03,641.6300048828125
1996-05-06,640.8099975585938
1996-05-07,638.260009765625
1996-05-08,644.77001953125
1996-05-09,645.4400024414062
1996-05-10,652.0900268554688
1996-05-13,661.510009765625
1996-05-14,665.5999755859375
1996-05-15,665.4199829101562
1996-05-16,664.8499755859375
1996-05-17,668.9099731445312
1996-05-20,673.1500244140625
1996-05-21,672.760009765625
1996-05-22,678.4199829101562
1996-05-23,676.0
1996-05-24,678.510009765625
1996-05-28,672.22998046875
1996-05-29,667.9299926757812
1996-05-30,671.7000122070312
1996-05-31,669.1199951171875
1996-06-03,667.6799926757812
1996-06-04,672.5599975585938
1996-06-05,678.4400024414062
1996-06-06,673.030029296875
1996-06-07,673.3099975585938
1996-06-10,672.1599731445312
1996-06-11,670.969970703125
1996-06-12,669.0399780273438
1996-06-13,667.9199829101562
1996-06-14,665.8499755859375
1996-06-17,665.1599731445312
1996-06-18,662.0599975585938
1996-06-19,661.9600219726562
1996-06-20,662.0999755859375
1996-06-21,666.8400268554688
1996-06-24,668.8499755859375
1996-06-25,668.47998046875
1996-06-26,664.3900146484375
1996-06-27,668.5499877929688
1996-06-28,670.6300048828125
1996-07-01,675.8800048828125
1996-07-02,673.6099853515625
1996-07-03,672.4000244140625
1996-07-05,657.4400024414062
1996-07-08,652.5399780273438
1996-07-09,654.75
1996-07-10,656.0599975585938
1996-07-11,645.6699829101562
1996-07-12,646.1900024414062
1996-07-15,629.7999877929688
1996-07-16,628.3699951171875
1996-07-17,634.0700073242188
1996-07-18,643.5599975585938
1996-07-19,638.72998046875
1996-07-22,633.77001953125
1996-07-23,626.8699951171875
1996-07-24,626.6500244140625
1996-07-25,631.1699829101562
1996-07-26,635.9000244140625
1996-07-29,630.9099731445312
1996-07-30,635.260009765625
1996-07-31,639.9500122070312
1996-08-01,650.02001953125
1996-08-02,662.489990234375
1996-08-05,660.22998046875
1996-08-06,662.3800048828125
1996-08-07,664.1599731445312
1996-08-08,662.5900268554688
1996-08-09,662.0999755859375
1996-08-12,665.77001953125
1996-08-13,660.2000122070312
1996-08-14,662.0499877929688
1996-08-15,662.280029296875
1996-08-16,665.2100219726562
1996-08-19,666.5800170898438
1996-08-20,665.6900024414062
1996-08-21,665.0700073242188
1996-08-22,670.6799926757812
1996-08-23,667.030029296875
1996-08-26,663.8800048828125
1996-08-27,666.4000244140625
1996-08-28,664.8099975585938
1996-08-29,657.4000244140625
1996-08-30,651.989990234375
1996-09-03,654.719970703125
1996-09-04,655.6099853515625
1996-09-05,649.4400024414062
1996-09-06,655.6799926757812
1996-09-09,663.760009765625
1996-09-10,663.8099975585938
1996-09-11,667.280029296875
1996-09-12,671.1500244140625
1996-09-13,680.5399780273438
1996-09-16,683.97998046875
1996-09-17,682.9400024414062
1996-09-18,681.469970703125
1996-09-19,683.0
1996-09-20,687.030029296875
1996-09-23,686.47998046875
1996-09-24,685.6099853515625
1996-09-25,685.8300170898438
1996-09-26,685.8599853515625
1996-09-27,686.1900024414062
1996-09-30,687.3300170898438
1996-10-01,689.0800170898438
1996-10-02,694.010009765625
1996-10-03,692.780029296875
1996-10-04,701.4600219726562
1996-10-07,703.3400268554688
1996-10-08,700.6400146484375
1996-10-09,696.739990234375
1996-10-10,694.6099853515625
1996-10-11,700.6599731445312
1996-10-14,703.5399780273438
1996-10-15,702.5700073242188
1996-10-16,704.4099731445312
1996-10-17,706.989990234375
1996-10-18,710.8200073242188
1996-10-21,709.8499755859375
1996-10-22,706.5700073242188
1996-10-23,707.27001953125
1996-10-24,702.2899780273438
1996-10-25,700.9199829101562
1996-10-28,697.260009765625
1996-10-29,701.5
1996-10-30,700.9000244140625
1996-10-31,705.27001953125
1996-11-01,703.77001953125
1996-11-04,706.72998046875
1996-11-05,714.1400146484375
1996-11-06,724.5900268554688
1996-11-07,727.6500244140625
1996-11-08,730.8200073242188
1996-11-11,731.8699951171875
1996-11-12,729.5599975585938
1996-11-13,731.1300048828125
1996-11-14,735.8800048828125
1996-11-15,737.6199951171875
1996-11-18,737.02001953125
1996-11-19,742.1599731445312
1996-11-20,743.9500122070312
1996-11-21,742.75
1996-11-22,748.72998046875
1996-11-25,757.030029296875
1996-11-26,755.9600219726562
1996-11-27,755.0
1996-11-29,757.02001953125
1996-12-02,756.5599975585938
1996-12-03,748.280029296875
1996-12-04,745.0999755859375
1996-12-05,744.3800048828125
1996-12-06,739.5999755859375
1996-12-09,749.760009765625
1996-12-10,747.5399780273438
1996-12-11,740.72998046875
1996-12-12,729.2999877929688
1996-12-13,728.6400146484375
1996-12-16,720.97998046875
1996-12-17,726.0399780273438
1996-12-18,731.5399780273438
1996-12-19,745.760009765625
1996-12-20,748.8699951171875
1996-12-23,746.9199829101562
1996-12-24,751.030029296875
1996-12-26,755.8200073242188
1996-12-27,756.7899780273438
1996-12-30,753.8499755859375
1996-12-31,740.739990234375
1997-01-02,737.010009765625
1997-01-03,748.030029296875
1997-01-06,747.6500244140625
1997-01-07,753.22998046875
1997-01-08,748.4099731445312
1997-01-09,754.8499755859375
1997-01-10,759.5
1997-01-13,759.510009765625
1997-01-14,768.8599853515625
1997-01-15,767.2000122070312
1997-01-16,769.75
1997-01-17,776.1699829101562
1997-01-20,776.7000122070312
1997-01-21,782.719970703125
1997-01-22,786.22998046875
1997-01-23,777.5599975585938
1997-01-24,770.52001953125
1997-01-27,765.02001953125
1997-01-28,765.02001953125
1997-01-29,772.5
1997-01-30,784.1699829101562
1997-01-31,786.1599731445312
1997-02-03,786.72998046875
1997-02-04,789.260009765625
1997-02-05,778.280029296875
1997-02-06,780.1500244140625
1997-02-07,789.5599975585938
1997-02-10,785.4299926757812
1997-02-11,789.5900268554688
1997-02-12,802.77001953125
1997-02-13,811.8200073242188
1997-02-14,808.47998046875
1997-02-18,816.2899780273438
1997-02-19,812.489990234375
1997-02-20,802.7999877929688
1997-02-21,801.77001953125
1997-02-24,810.280029296875
1997-02-25,812.030029296875
1997-02-26,805.6799926757812
1997-02-27,795.0700073242188
1997-02-28,790.8200073242188
1997-03-03,795.3099975585938
1997-03-04,790.9500122070312
1997-03-05,801.989990234375
1997-03-06,798.5599975585938
1997-03-07,804.969970703125
1997-03-10,813.6500244140625
1997-03-11,811.3400268554688
1997-03-12,804.260009765625
1997-03-13,789.5599975585938
1997-03-14,793.1699829101562
1997-03-17,795.7100219726562
1997-03-18,789.6599731445312
1997-03-19,785.77001953125
1997-03-20,782.6500244140625
1997-03-21,784.0999755859375
1997-03-24,790.8900146484375
1997-03-25,789.0700073242188
1997-03-26,790.5
1997-03-27,773.8800048828125
1997-03-31,757.1199951171875
1997-04-01,759.6400146484375
1997-04-02,750.1099853515625
1997-04-03,750.3200073242188
1997-04-04,757.9000244140625
1997-04-07,762.1300048828125
1997-04-08,766.1199951171875
1997-04-09,760.5999755859375
1997-04-10,758.3400268554688
1997-04-11,737.6500244140625
1997-04-14,743.72998046875
1997-04-15,754.719970703125
1997-04-16,763.530029296875
1997-04-17,761.77001953125
1997-04-18,766.3400268554688
1997-04-21,760.3699951171875
1997-04-22,774.6099853515625
1997-04-23,773.6400146484375
1997-04-24,771.1799926757812
1997-04-25,765.3699951171875
1997-04-28,772.9600219726562
1997-04-29,794.0499877929688
1997-04-30,801.3400268554688
1997-05-01,798.530029296875
1997-05-02,812.969970703125
1997-05-05,830.2899780273438
1997-05-06,827.760009765625
1997-05-07,815.6199951171875
1997-05-08,820.260009765625
1997-05-09,824.780029296875
1997-05-12,837.6599731445312
1997-05-13,833.1300048828125
1997-05-14,836.0399780273438
1997-05-15,841.8800048828125
1997-05-16,829.75
1997-05-19,833.27001953125
1997-05-20,841.6599731445312
1997-05-21,839.3499755859375
1997-05-22,835.6599731445312
1997-05-23,847.030029296875
1997-05-27,849.7100219726562
1997-05-28,847.2100219726562
1997-05-29,844.0800170898438
1997-05-30,848.280029296875
1997-06-02,846.3599853515625
1997-06-03,845.47998046875
1997-06-04,840.1099853515625
